code,address,lat,lon,from,to,latitude,longitude,date_b,date_e,beginning,end,date_b_sub,date_e_sub,duration,ge1_raw,rge1_ras,ge1_raw_py,rge1_ras_py,ge2_raw,rge2_ras,ge2_raw_py,rge2_ras_py,ge3_raw,rge3_ras,ge3_raw_py,rge3_ras_py,ge4_raw,rge4_ras,ge4_raw_py,rge4_ras_py,ge5_raw,rge5_ras,ge5_raw_py,rge5_ras_py,ge6_raw,rge6_ras,ge6_raw_py,rge6_ras_py,ge7_raw,rge7_ras,ge7_raw_py,rge7_ras_py,est7,est6,est5,slope,intercept,rvalue
3751039,佐渡市徳和＊,3752,13825,199711101200,201101249999.0,37.86666666666667,138.41666666666666,1997-11-10,2011-01-24,1919-01-01,2019-12-31,1997-11-10,2011-01-24,13.204925494705572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751040,佐渡市真野新町＊,3758,13821,201010291700,,37.96666666666667,138.35,2010-10-29,2019-12-31,1919-01-01,2019-12-31,2010-10-29,2019-12-31,9.171988473411501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751041,佐渡市赤泊＊,3752,13825,201101249999,,37.86666666666667,138.41666666666666,2011-01-24,2019-12-31,1919-01-01,2019-12-31,2011-01-24,2019-12-31,8.9337905638035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751042,佐渡市両津支所（旧）＊,3805,13826,201105121300,201702171200.0,38.083333333333336,138.43333333333334,2011-05-12,2017-02-17,1919-01-01,2019-12-31,2011-05-12,2017-02-17,5.771507970731774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751043,佐渡市相川栄町＊,3802,13814,201105121300,,38.03333333333333,138.23333333333332,2011-05-12,2019-12-31,1919-01-01,2019-12-31,2011-05-12,2019-12-31,8.638096607048741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800000,富山市石坂,3643,13712,193301999999,,36.71666666666667,137.2,1933-01-01,2019-12-31,1919-01-01,2019-12-31,1933-01-01,2019-12-31,86.99699514705983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800001,富山市八尾町福島,3635,13708,199604011200,,36.583333333333336,137.13333333333333,1996-04-01,2019-12-31,1919-01-01,2019-12-31,1996-04-01,2019-12-31,23.748605378618315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800023,富山市今泉＊,3640,13713,200711291200,,36.666666666666664,137.21666666666667,2007-11-29,2019-12-31,1919-01-01,2019-12-31,2007-11-29,2019-12-31,12.087859435854261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800030,富山市新桜町＊,3642,13713,200007181200,,36.7,137.21666666666667,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800031,富山市上二杉（旧）＊,3636,13712,200007181200,202007271200.0,36.6,137.2,2000-07-18,2020-07-27,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800032,富山市花崎（旧）＊,3637,13717,200007181200,201211151600.0,36.61666666666667,137.28333333333333,2000-07-18,2012-11-15,1919-01-01,2019-12-31,2000-07-18,2012-11-15,12.32879525246925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800033,富山市婦中町笹倉＊,3640,13709,200007181200,,36.666666666666664,137.15,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800034,富山市山田湯＊,3635,13705,200007181200,,36.583333333333336,137.08333333333334,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800035,富山市楡原＊,3632,13714,200007181200,,36.53333333333333,137.23333333333332,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800036,富山市花崎＊,3637,13717,201303261200,,36.61666666666667,137.28333333333333,2013-03-26,2019-12-31,1919-01-01,2019-12-31,2013-03-26,2019-12-31,6.7653682142686025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800070,室牧川通報所,3632,13705,196204019999,999999999999.0,36.53333333333333,137.08333333333334,1962-04-01,,1919-01-01,2019-12-31,1962-04-01,2019-12-31,57.75067249840859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800071,大山通報所,3637,13718,999999999999,999999999999.0,36.61666666666667,137.3,,,1919-01-01,2019-12-31,1919-01-01,2019-12-31,100.99865158079906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800100,魚津市釈迦堂,3650,13725,199604011200,,36.833333333333336,137.41666666666666,1996-04-01,2019-12-31,1919-01-01,2019-12-31,1996-04-01,2019-12-31,23.748605378618315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800120,魚津市本江＊,3649,13725,200606201200,,36.81666666666667,137.41666666666666,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800230,滑川市寺家町＊,3646,13720,200007181200,,36.766666666666666,137.33333333333334,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800320,黒部市宇奈月町下立＊,3652,13732,200606201200,,36.86666666666667,137.53333333333333,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800330,黒部市新天＊,3652,13727,200007181200,201210251200.0,36.86666666666667,137.45,2000-07-18,2012-10-25,1919-01-01,2019-12-31,2000-07-18,2012-10-25,12.27129920532249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800331,黒部市宇奈月町内山＊,3651,13733,200007181200,201007011200.0,36.85,137.55,2000-07-18,2010-07-01,1919-01-01,2019-12-31,2000-07-18,2010-07-01,9.952291970403225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800332,黒部市植木＊,3653,13727,201210251200,,36.88333333333333,137.45,2012-10-25,2019-12-31,1919-01-01,2019-12-31,2012-10-25,2019-12-31,7.181530079330855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800630,舟橋村仏生寺＊,3642,13718,200007181200,,36.7,137.3,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,115.0,59.0,5.9117364532019705,5.9117364532019705,43.0,22.0,2.210475369458128,2.210475369458128,8.0,5.0,0.4112512315270936,0.4112512315270936,2.0,2.0,0.1028128078817734,0.1028128078817734,1.0,1.0,0.0514064039408867,0.0514064039408867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009905936765292138,0.022150347988007597,0.0495296838264607,-0.34948500216800943,2.7687934985009512,-0.9968114885991262
3800730,上市町稗田＊,3642,13721,200007181200,,36.7,137.35,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800800,立山町吉峰,3636,13720,199407151200,,36.6,137.33333333333334,1994-07-15,2019-12-31,1919-01-01,2019-12-31,1994-07-15,2019-12-31,25.46253516499312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800820,立山町芦峅寺＊,3635,13723,200606201200,,36.583333333333336,137.38333333333333,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800830,立山町米沢＊,3640,13719,200007181200,,36.666666666666664,137.31666666666666,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801030,入善町入膳＊,3656,13730,200007181200,,36.93333333333333,137.5,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801100,富山朝日町道下,3657,13734,199604011200,,36.95,137.56666666666666,1996-04-01,2019-12-31,1919-01-01,2019-12-31,1996-04-01,2019-12-31,23.748605378618315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801120,富山朝日町境＊,3659,13738,200606201200,,36.983333333333334,137.63333333333333,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810000,高岡市伏木,3648,13703,188699999999,,36.8,137.05,1919-01-01,2019-12-31,1919-01-01,2019-12-31,1919-01-01,2019-12-31,100.99865158079906,213.0,139.0,2.108939046870341,2.108939046870341,92.0,67.0,0.9109032502914147,0.9109032502914147,29.0,23.0,0.28713254628751117,0.28713254628751117,6.0,6.0,0.05940673371465748,0.05940673371465748,1.0,1.0,0.009901122285776246,0.009901122285776246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046385869214650134,0.0022245881381588017,0.010668749919369527,-0.6808639180087964,27.06656387697812,-0.9966144374824665
3810030,高岡市広小路＊,3645,13701,200007181200,,36.75,137.01666666666668,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810031,高岡市福岡町＊,3642,13655,200007181200,,36.7,136.91666666666666,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810230,氷見市加納（旧）＊,3652,13658,200007181200,201211151600.0,36.86666666666667,136.96666666666667,2000-07-18,2012-11-15,1919-01-01,2019-12-31,2000-07-18,2012-11-15,12.32879525246925,114.0,45.0,9.246645569620252,9.246645569620252,43.0,20.0,3.48776982011992,3.48776982011992,12.0,6.0,0.9733311125916055,0.9733311125916055,2.0,2.0,0.16222185209860093,0.16222185209860093,1.0,1.0,0.08111092604930047,0.08111092604930047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012635125682655705,0.030949610758441427,0.0758107540959342,-0.38907562519182176,6.685115923823345,-0.9915728761364888
3810231,氷見市加納＊,3652,13658,201401071200,,36.86666666666667,136.96666666666667,2014-01-07,2019-12-31,1919-01-01,2019-12-31,2014-01-07,2019-12-31,5.979588903262901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810330,砺波市栄町＊,3639,13658,200007181200,,36.65,136.96666666666667,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810331,砺波市庄川町＊,3635,13659,200007181200,,36.583333333333336,136.98333333333332,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810370,砺波通報所,3638,13656,195010019999,999999999999.0,36.63333333333333,136.93333333333334,1950-10-01,,1919-01-01,2019-12-31,1950-10-01,2019-12-31,69.24988192776033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810400,小矢部市本町,3641,13652,199604011200,200304011200.0,36.68333333333333,136.86666666666667,1996-04-01,2003-04-01,1919-01-01,2019-12-31,1996-04-01,2003-04-01,6.998090309862626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810401,小矢部市泉町,3640,13652,200304011200,,36.666666666666664,136.86666666666667,2003-04-01,2019-12-31,1919-01-01,2019-12-31,2003-04-01,2019-12-31,16.75051506875569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810420,小矢部市水牧＊,3640,13654,200606201200,,36.666666666666664,136.9,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,31.0,14.0,2.291080028328612,2.291080028328612,17.0,10.0,1.2563987252124647,1.2563987252124647,4.0,3.0,0.29562322946175634,0.29562322946175634,2.0,2.0,0.14781161473087817,0.14781161473087817,1.0,1.0,0.07390580736543909,0.07390580736543909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025845231927140267,0.04476525483120821,0.07753569578142075,-0.2385606273598312,1.2086618804426212,-0.9887638537680581
3812300,南砺市天神,3633,13652,199604011200,201503181200.0,36.55,136.86666666666667,1996-04-01,2015-03-18,1919-01-01,2019-12-31,1996-04-01,2015-03-18,18.960006023395415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812320,南砺市荒木＊,3634,13653,200606201200,,36.56666666666667,136.88333333333333,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812321,南砺市利賀村上百瀬＊,3626,13702,200606201200,,36.43333333333333,137.03333333333333,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812330,南砺市城端＊,3631,13654,200007181200,,36.516666666666666,136.9,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812331,南砺市下梨＊,3626,13657,200007181200,,36.43333333333333,136.95,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812332,南砺市上平細島＊,3624,13654,200007181200,,36.4,136.9,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812333,南砺市利賀村利賀＊,3627,13702,200007181200,201007011200.0,36.45,137.03333333333333,2000-07-18,2010-07-01,1919-01-01,2019-12-31,2000-07-18,2010-07-01,9.952291970403225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812334,南砺市井波＊,3634,13658,200007181200,,36.56666666666667,136.96666666666667,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812335,南砺市蛇喰（旧）＊,3633,13656,200007181200,201211151600.0,36.55,136.93333333333334,2000-07-18,2012-11-15,1919-01-01,2019-12-31,2000-07-18,2012-11-15,12.32879525246925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812336,南砺市苗島＊,3635,13655,200007181200,,36.583333333333336,136.91666666666666,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812337,南砺市蛇喰＊,3633,13656,201303261200,,36.55,136.93333333333334,2013-03-26,2019-12-31,1919-01-01,2019-12-31,2013-03-26,2019-12-31,6.7653682142686025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812430,射水市本町（旧）＊,3647,13705,200007181200,201603291200.0,36.78333333333333,137.08333333333334,2000-07-18,2016-03-29,1919-01-01,2019-12-31,2000-07-18,2016-03-29,15.696420871065115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812431,射水市戸破＊,3643,13706,200007181200,201603291200.0,36.71666666666667,137.1,2000-07-18,2016-03-29,1919-01-01,2019-12-31,2000-07-18,2016-03-29,15.696420871065115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812432,射水市二口（旧）＊,3643,13703,200007181200,201603291200.0,36.71666666666667,137.05,2000-07-18,2016-03-29,1919-01-01,2019-12-31,2000-07-18,2016-03-29,15.696420871065115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812433,射水市加茂中部（旧）＊,3644,13709,200007181200,201702241200.0,36.733333333333334,137.15,2000-07-18,2017-02-24,1919-01-01,2019-12-31,2000-07-18,2017-02-24,16.605405997385297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812434,射水市小島＊,3644,13704,200007181200,,36.733333333333334,137.06666666666666,2000-07-18,2019-12-31,1919-01-01,2019-12-31,2000-07-18,2019-12-31,19.452829284653347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900000,七尾市本府中町,3702,13658,199604011200,,37.03333333333333,136.96666666666667,1996-04-01,2019-12-31,1919-01-01,2019-12-31,1996-04-01,2019-12-31,23.748605378618315,212.0,105.0,8.92683998155407,8.92683998155407,56.0,29.0,2.35803320267466,2.35803320267466,14.0,8.0,0.589508300668665,0.589508300668665,2.0,2.0,0.084215471524095,0.084215471524095,1.0,1.0,0.0421077357620475,0.0421077357620475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004689215976775036,0.0132631056625037,0.037513727814200266,-0.4515449934959717,6.79071009920189,-0.9819805060619655
3900020,七尾市袖ヶ江町＊,3703,13658,200411011200,,37.05,136.96666666666667,2004-11-01,2019-12-31,1919-01-01,2019-12-31,2004-11-01,2019-12-31,15.162529004702355,103.0,45.0,6.793062026002167,6.793062026002167,34.0,20.0,2.242369989165764,2.242369989165764,9.0,6.0,0.5935685265438787,0.5935685265438787,2.0,2.0,0.13190411700975083,0.13190411700975083,1.0,1.0,0.06595205850487541,0.06595205850487541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010273739788551579,0.02516542023208049,0.061642438731309444,-0.38907562519182176,5.435730770129383,-0.9915728761364888
3900030,七尾市田鶴浜町（旧）＊,3704,13652,199810151200,200703271930.0,37.06666666666667,136.86666666666667,1998-10-15,2007-03-27,1919-01-01,2019-12-31,1998-10-15,2007-03-27,8.446443116559546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900031,七尾市中島町中島（旧）＊,3707,13651,199810151200,201007011200.0,37.11666666666667,136.85,1998-10-15,2010-07-01,1919-01-01,2019-12-31,1998-10-15,2010-07-01,11.710028268889847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900032,七尾市能登島向田町（旧）＊,3707,13700,199810151200,201007011200.0,37.11666666666667,137.0,1998-10-15,2010-07-01,1919-01-01,2019-12-31,1998-10-15,2010-07-01,11.710028268889847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900033,七尾市田鶴浜町（旧３）＊,3704,13653,200804011200,201707131200.0,37.06666666666667,136.88333333333333,2008-04-01,2017-07-13,1919-01-01,2019-12-31,2008-04-01,2017-07-13,9.28150475369104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900034,七尾市中島町中島＊,3707,13651,201007011200,,37.11666666666667,136.85,2010-07-01,2019-12-31,1919-01-01,2019-12-31,2010-07-01,2019-12-31,9.500537314250122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900035,七尾市能登島向田町（旧２）＊,3707,13700,201007011200,201806201200.0,37.11666666666667,137.0,2010-07-01,2018-06-20,1919-01-01,2019-12-31,2010-07-01,2018-06-20,7.9700472973435454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900100,輪島市鳳至町（旧）,3723,13654,192904999999,201902201200.0,37.38333333333333,136.9,1929-04-01,2019-02-20,1919-01-01,2019-12-31,1929-04-01,2019-02-20,89.89096285344668,800.0,355.0,8.899671052631579,8.899671052631579,251.0,133.0,2.792271792763158,2.792271792763158,80.0,43.0,0.8899671052631579,0.8899671052631579,22.0,17.0,0.24474095394736842,0.24474095394736842,5.0,3.0,0.05562294407894737,0.05562294407894737,1.0,1.0,0.011124588815789474,0.011124588815789474,0.0,0.0,0.0,0.0,0.002663438727465205,0.010083616278619869,0.03817595509366789,-0.578173600429962,29.693262202378875,-0.9850464123915149
3900101,輪島市舳倉島,3751,13655,199407151200,,37.85,136.91666666666666,1994-07-15,2019-12-31,1919-01-01,2019-12-31,1994-07-15,2019-12-31,25.46253516499312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900120,輪島市河井町＊,3724,13654,200408091200,,37.4,136.9,2004-08-09,2019-12-31,1919-01-01,2019-12-31,2004-08-09,2019-12-31,15.392513193289389,121.0,46.0,7.8609645144076845,7.8609645144076845,42.0,17.0,2.728599252934899,2.728599252934899,12.0,9.0,0.7795997865528282,0.7795997865528282,4.0,2.0,0.25986659551760943,0.25986659551760943,1.0,1.0,0.06496664887940236,0.06496664887940236,1.0,1.0,0.06496664887940236,0.06496664887940236,0.0,0.0,0.0,0.0,0.006305955035603136,0.018917865106809414,0.056753595320428216,-0.4771212547196625,13.791123662864068,-0.9780428052152144
3900130,輪島市門前町走出（旧）＊,3717,13646,199810151200,200703271200.0,37.28333333333333,136.76666666666668,1998-10-15,2007-03-27,1919-01-01,2019-12-31,1998-10-15,2007-03-27,8.446443116559546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900131,輪島市門前町走出＊,3717,13646,200804011200,,37.28333333333333,136.76666666666668,2008-04-01,2019-12-31,1919-01-01,2019-12-31,2008-04-01,2019-12-31,11.748358966987686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900200,珠洲市三崎町,3727,13722,199407151200,,37.45,137.36666666666667,1994-07-15,2019-12-31,1919-01-01,2019-12-31,1994-07-15,2019-12-31,25.46253516499312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900220,珠洲市正院町＊,3727,13717,200408091200,,37.45,137.28333333333333,2004-08-09,2019-12-31,1919-01-01,2019-12-31,2004-08-09,2019-12-31,15.392513193289389,207.0,81.0,13.448096318036287,13.448096318036287,83.0,34.0,5.392231856990395,5.392231856990395,21.0,9.0,1.3642996264674494,1.3642996264674494,7.0,5.0,0.45476654215581647,0.45476654215581647,2.0,2.0,0.12993329775880472,0.12993329775880472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03049901858842847,0.06469818859023699,0.13724558364792805,-0.32660625688767186,5.895622435285348,-0.992143158058554
3900221,珠洲市大谷町＊,3730,13711,200411011200,,37.5,137.18333333333334,2004-11-01,2019-12-31,1919-01-01,2019-12-31,2004-11-01,2019-12-31,15.162529004702355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900300,羽咋市柳田町,3656,13647,199407151200,,36.93333333333333,136.78333333333333,1994-07-15,2019-12-31,1919-01-01,2019-12-31,1994-07-15,2019-12-31,25.46253516499312,89.0,47.0,3.4953314516129033,3.4953314516129033,23.0,14.0,0.9032879032258064,0.9032879032258064,4.0,3.0,0.15709354838709677,0.15709354838709677,2.0,2.0,0.07854677419354839,0.07854677419354839,1.0,1.0,0.03927338709677419,0.03927338709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013734100664938409,0.023788160147938817,0.0412023019948152,-0.2385606273598312,0.6422803239943478,-0.9887638537680581
3900320,羽咋市旭町＊,3654,13647,200408091200,,36.9,136.78333333333333,2004-08-09,2019-12-31,1919-01-01,2019-12-31,2004-08-09,2019-12-31,15.392513193289389,149.0,60.0,9.680030683030951,9.680030683030951,46.0,25.0,2.988465848452508,2.988465848452508,10.0,4.0,0.6496664887940236,0.6496664887940236,2.0,2.0,0.12993329775880472,0.12993329775880472,1.0,1.0,0.06496664887940236,0.06496664887940236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016241662219850593,0.03248332443970119,0.06496664887940236,-0.3010299956639812,2.078932764140876,-1.0
3900600,志賀町富来領家町,3709,13644,199604011200,,37.15,136.73333333333332,1996-04-01,2019-12-31,1919-01-01,2019-12-31,1996-04-01,2019-12-31,23.748605378618315,249.0,77.0,10.484826204749828,10.484826204749828,74.0,17.0,3.115972446391515,3.115972446391515,17.0,6.0,0.7158315079548074,0.7158315079548074,4.0,2.0,0.16843094304819,0.16843094304819,1.0,1.0,0.0421077357620475,0.0421077357620475,1.0,1.0,0.0421077357620475,0.0421077357620475,0.0,0.0,0.0,0.0,0.006559369489162859,0.016067108282829347,0.03935621693497714,-0.38907562519182176,3.470495389091137,-0.9915728761364888
3900620,志賀町香能＊,3710,13641,200411011200,,37.166666666666664,136.68333333333334,2004-11-01,2019-12-31,1919-01-01,2019-12-31,2004-11-01,2019-12-31,15.162529004702355,339.0,61.0,22.357747833152764,22.357747833152764,103.0,20.0,6.793062026002167,6.793062026002167,22.0,6.0,1.450945287107259,1.450945287107259,5.0,2.0,0.32976029252437705,0.32976029252437705,2.0,1.0,0.13190411700975083,0.13190411700975083,1.0,1.0,0.06595205850487541,0.06595205850487541,0.0,0.0,0.0,0.0,0.010273739788551579,0.02516542023208049,0.061642438731309444,-0.38907562519182176,5.435730770129383,-0.9915728761364888
3900630,志賀町末吉千古（旧）＊,3700,13647,199810151200,201007011200.0,37.0,136.78333333333333,1998-10-15,2010-07-01,1919-01-01,2019-12-31,1998-10-15,2010-07-01,11.710028268889847,79.0,25.0,6.7463543371522094,6.7463543371522094,28.0,11.0,2.391112929623568,2.391112929623568,10.0,4.0,0.8539689034369886,0.8539689034369886,3.0,3.0,0.25619067103109655,0.25619067103109655,1.0,1.0,0.08539689034369886,0.08539689034369886,1.0,1.0,0.08539689034369886,0.08539689034369886,0.0,0.0,0.0,0.0,0.024438759161549296,0.0488775183230986,0.09775503664619715,-0.3010299956639812,3.128161172678309,-0.9474267358566841
3900631,志賀町末吉千古＊,3700,13647,201007011200,,37.0,136.78333333333333,2010-07-01,2019-12-31,1919-01-01,2019-12-31,2010-07-01,2019-12-31,9.500537314250122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901420,穴水町大町（旧）＊,3714,13654,200405261200,201108021200.0,37.233333333333334,136.9,2004-05-26,2011-08-02,1919-01-01,2019-12-31,2004-05-26,2011-08-02,7.1842679863378445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901421,穴水町大町＊,3714,13655,201108021200,,37.233333333333334,136.91666666666666,2011-08-02,2019-12-31,1919-01-01,2019-12-31,2011-08-02,2019-12-31,8.413588232475684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901930,宝達志水町子浦（旧）＊,3652,13648,199810151200,200511071200.0,36.86666666666667,136.8,1998-10-15,2005-11-07,1919-01-01,2019-12-31,1998-10-15,2005-11-07,7.06380007803035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901931,宝達志水町小川＊,3649,13646,199810151200,201007011200.0,36.81666666666667,136.76666666666668,1998-10-15,2010-07-01,1919-01-01,2019-12-31,1998-10-15,2010-07-01,11.710028268889847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901933,宝達志水町子浦＊,3652,13648,200603311200,,36.86666666666667,136.8,2006-03-31,2019-12-31,1919-01-01,2019-12-31,2006-03-31,2019-12-31,13.752506896103274,54.0,27.0,3.9265568385427034,3.9265568385427034,31.0,20.0,2.254134481385626,2.254134481385626,6.0,2.0,0.43628409317141154,0.43628409317141154,3.0,2.0,0.21814204658570577,0.21814204658570577,1.0,1.0,0.07271401552856858,0.07271401552856858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040809361405498325,0.05771315237144089,0.08161872281099664,-0.1505149978319906,0.461705218971527,-0.8660254037844386
