4110000 140217346 2 15 17520 00040 N00039 E00033 Z00019                                         
4120300 140217284 2 15 17501 00055 N00039 E00043 Z00013                                         
4410200 140217333 2 20 17515 00084 N00061 E00070 Z00013                                         
2500200 140217549 1 05 17582 00016 N00013 E00015 Z00004                                         
2503101 140217426 1 07 17581 00030 N00021 E00028 Z00007                                         
2510000 140217550 1 06 17575 00017 N00012 E00012 Z00006                                         
2522900 140217594 1 07 18087 00015 N00014 E00013 Z00007                                         
3000200 140217300 1 06 17472 00036 N00023 E00035 Z00012                                         
3003170 140217340 1 10 17459 00028 N00018 E00027 Z00015                                         
3100200 140217474 1 05 17496 00017 N00015 E00015 Z00008                                         
3110000 140217391 1 09 17471 00029 N00024 E00025 Z00010                                         
3113600 140217320 1 12 17482 00040 N00036 E00030 Z00010                                         
3200700 140217348 1 14 17555 00055 N00035 E00052 Z00019                                         
3201300 140217463 1 05 17572 00029 N00028 E00026 Z00007                                         
3210000 140217486 1 07 17557 00013 N00011 E00012 Z00007                                         
3210800 140217334 1 12 17499 00044 N00034 E00037 Z00010                                         
3300730 140217294 1 13 17446 00034 N00028 E00027 Z00021                                         
3301030 140217263 1 13 17408 00045 N00034 E00044 Z00014                                         
3301130 140217269 1 13 17414 00049 N00036 E00035 Z00023                                         
3301600 140217288 1 14 17405 00047 N00040 E00046 Z00016                                         
3302030 140217297 1 14 17470 00044 N00039 E00043 Z00022                                         
3302930 140217318 1 09 17430 00027 N00021 E00027 Z00016                                         
3310500 140217384 1 09 17395 00027 N00020 E00022 Z00011                                         
3310530 140217287 1 12 17389 00032 N00031 E00026 Z00021                                         
3320000 140217341 1 12 17465 00035 N00027 E00030 Z00014                                         
3320033 140217435 1 11 17442 00034 N00019 E00028 Z00013                                         
3320130 140217339 1 10 17441 00032 N00021 E00031 Z00013                                         
3320330 140217333 1 08 17435 00026 N00025 E00025 Z00015                                         
3320531 140217367 1 10 17464 00028 N00020 E00027 Z00020                                         
3501400 140217288 1 14 17336 00066 N00065 E00033 Z00015                                         
3520000 140217254 1 10 17379 00041 N00034 E00037 Z00020                                         
3540000 140217377 1 06 18046 00016 N00012 E00014 Z00009                                         
3560110 140217438 1 10 17564 00023 N00019 E00018 Z00014                                         
3570001 140217381 1 11 18078 00029 N00020 E00027 Z00010                                         
3580000 140218172 1 07 18258 00026 N00016 E00021 Z00011                                         
3580001 140217481 1 06 18217 00025 N00018 E00025 Z00007                                         
