A1997010118352309 007 352759 026 1362003 028 120718332V   1111  5197滋賀県北部                1K
A1997011104220032 016 291268 070 1303023 185 694835146D42V1111  7296奄美大島北東沖            1K
7740000 110422206 1 07 22299 00027 N00026 E00016 Z00008                                         
A1997011104530725 012 400522 030 1420027 080 726713742D44V1112  2 61岩手県沖                 13K
2120100 110453220 2 16 53322 00221 N00193 E00158 Z00126                                         
2020000 110453214 1 08 53319 00059 N00055 E00044 Z00040                                         
2021500 110453238 1 13 53359 00121 N00098 E00084 Z00064                                         
2100000 110453201 1 14 53292 00110 N00074 E00084 Z00042                                         
2100100 110453191 1 14 53265 00076 N00065 E00062 Z00053                                         
2100600 110453185 1 10 53260 00143 N00111 E00119 Z00077                                         
2101600 110453201 1 11 53202 00072 N00056 E00035 Z00072                                         
2110000 110453317 1 05 53428 00031 N00024 E00027 Z00015                                         
2110001 110453272 1 05 53430 00090 N00073 E00081 Z00013                                         
2110200 110453246 1 10 53365 00147 N00144 E00129 Z00043                                         
2120000 110453237 1 10 53353 00089 N00061 E00082 Z00056                                         
2120300 110453213 1 06 53315 00070 N00055 E00044 Z00022                                         
2130100 110453245 1 05 53375 00055 N00050 E00041 Z00016                                         
A1997011113092987 020 291172 083 1302962 225 759449742V47d1111  7296奄美大島北東沖            1K
7740000 111309496 1 07 09599 00020 N00019 E00016 Z00007                                         
A1997011114502156 026 313381 085 1315369 118 370345652D52V1113  7300日向灘                   31K
7620100 111450298 3 29 50366 00292 N00256 E00186 Z00168                                         
7710000 111450404 3 26 50547 00171 N00095 E00170 Z00043                                         
7420000 111450448 2 15 51088 00029 N00028 E00024 Z00013                                         
7430400 111451048 2 17 51083 00032 N00029 E00021 Z00006                                         
7520000 111450557 2 16 51080 00030 N00029 E00029 Z00009                                         
7600400 111450355 2 17 50445 00057 N00052 E00051 Z00034                                         
7611000 111450454 2 20 51045 00081 N00079 E00060 Z00024                                         
7620000 111450334 2 23 50455 00097 N00084 E00065 Z00039                                         
7620200 111450324 2 22 50415 00095 N00093 E00076 Z00031                                         
7630000 111450359 2 20 50359 00072 N00055 E00057 Z00072                                         
7630100 111450300 2 20 50526 00083 N00051 E00078 Z00043                                         
7700000 111450432 2 16 50594 00043 N00040 E00032 Z00014                                         
7700700 111450400 2 15 51021 00045 N00036 E00032 Z00014                                         
7711970 111450398 2 18 50532 00088 N00080 E00087 Z00036                                         
7712300 111450357 2 20 50487 00103 N00079 E00087 Z00024                                         
7130100 111451304 1 11 51351 00020 N00019 E00014 Z00006                                         
7410100 111451063 1 10 51104 00016 N00013 E00015 Z00006                                         
7414800 111451007 1 11 51127 00025 N00015 E00024 Z00009                                         
7415370 111451124 1 09 51165 00017 N00011 E00017 Z00008                                         
7420800 111450489 1 13 50599 00027 N00024 E00022 Z00014                                         
7431900 111451113 1 08 51138 00018 N00017 E00011 Z00005                                         
7510000 111451100 1 12 51370 00021 N00017 E00020 Z00005                                         
7520001 111450461 1 13 51022 00033 N00031 E00027 Z00014                                         
7600000 111450415 1 10 50576 00033 N00028 E00023 Z00017                                         
7600002 111450420 1 12 50578 00047 N00044 E00033 Z00012                                         
7600101 111450435 1 06 50408 00026 N00020 E00022 Z00023                                         
7600970 111450370 1 09 50519 00053 N00036 E00046 Z00020                                         
7630001 111450400 1 08 50362 00021 N00012 E00010 Z00019                                         
7700001 111450437 1 09 50443 00036 N00036 E00019 Z00016                                         
7700200 111450565 1 05 51076 00017 N00012 E00015 Z00008                                         
7705800 111450413 1 13 50592 00041 N00023 E00041 Z00025                                         
A1997011209405704 020 404651 038 1391935 118 389631033V   1111  2 59青森県西方沖              1K
2010300 120941143 1 11 41146 00109 N00077 E00081 Z00028                                         
A1997011400103430 010 345141 037 1364374 035 125216828V   1111  5209伊勢湾                    3K
4512800 140010388 1 08 10402 00113 N00092 E00084 Z00024                                         
4600000 140010383 1 05 10412 00049 N00029 E00045 Z00042                                         
4600200 140010397 1 05 10417 00073 N00028 E00072 Z00019                                         
A1997011415534420 011 353700 046 1393255 064 304615434V38d1112  3 91神奈川県東部             10K
3612000 141553506 2 19 53544 00198 N00103 E00190 Z00045                                         
3310000 141553561 1 09 53588 00049 N00036 E00044 Z00016                                         
3315100 141553528 1 05 53590 00030 N00025 E00024 Z00020                                         
3500000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
3502200 141553500 1 07 53591 00036 N00025 E00029 Z00013                                         
3510000 141553504 1 11 53545 00109 N00108 E00056 Z00021                                         
3511200 141553504 1 13 53551 00120 N00076 E00110 Z00053                                         
3520000 141553513 1 11 53564 00095 N00084 E00078 Z00029                                         
3600300 141553511 1 09 53511 00040 N00018 E00019 Z00035                                         
3602000 141553499 1 07 53544 00059 N00034 E00052 Z00027                                         
A1997011417483566 005 331381 021 1322140 020  99514835V   1111  6245豊後水道                  2K
6320100 141748497 1 06 48499 00028 N00022 E00025 Z00021                                         
7520000 141748482 1 08 48539 00042 N00037 E00038 Z00012                                         
A1997011420475539 018 372674 051 1411709 127 527525739V40d1112  2 69福島県沖                  6K
2504700 142048085 2 15 48163 00153 N00076 E00150 Z00070                                         
2510600 142048053 2 22 48113 00550 N00514 E00252 Z00080                                         
2503101 142048150 1 08 48228 00052 N00045 E00040 Z00019                                         
2510900 142048089 1 14 48108 00173 N00164 E00078 Z00044                                         
2511500 142048059 1 11 48122 00142 N00120 E00103 Z00050                                         
3000200 142048255 1 05 48281 00048 N00039 E00043 Z00016                                         
A1997011423465233 036 303055 105 1313087 213 493540444D40V1111  7297種子島南東沖              1K
7760001 142347033 1 07 47104 00033 N00013 E00032 Z00020                                         
A1997011501052832 009 331829 036 1312877 048  48618628V   1112  7280大分県中部                1K
7510100 150105302 2 22 05312 01468 N01446 E00926 Z00382                                         
A1997011615103692 022 314335 082 1314603 101 361438835V   1111  7300日向灘                    1K
7620100 161510497 1 07 10509 00028 N00026 E00020 Z00007                                         
A1997011705265999 013 355906 040 1395681 068 609422032V   1111  3 87茨城県南部                2K
3010200 170527105 1 08 27176 00070 N00068 E00043 Z00028                                         
3110200 170527115 1 09 27196 00084 N00077 E00065 Z00022                                         
A1997011800370734 014 284763 088 1295479 201 379030752D51V1113  7296奄美大島近海              5K
7780800 180037185 3 27 37273 00254 N00165 E00205 Z00099                                         
7780900 180037193 3 26 37279 00183 N00148 E00151 Z00101                                         
7740000 180037281 2 16 37443 00119 N00114 E00056 Z00028                                         
7780600 180037172 2 20 37249 00132 N00115 E00120 Z00056                                         
7790100 180037492 1 05 37533 00019 N00018 E00012 Z00010                                         
A1997011800531395 014 284853 082 1295579 193 374729062D60V1114  7296奄美大島近海             18K
7780800 180053256 4 36 53410 00540 N00480 E00478 Z00203                                         
7740000 180053340 3 30 53512 00359 N00354 E00267 Z00085                                         
7780600 180053246 3 27 53329 00354 N00219 E00314 Z00131                                         
7780900 180053265 3 34 53366 00415 N00410 E00361 Z00213                                         
7700000 180054092 2 17 54409 00033 N00024 E00032 Z00012                                         
7700700 180054100 2 17 54383 00031 N00029 E00026 Z00012                                         
7710000 180054049 2 18 54463 00043 N00036 E00038 Z00013                                         
7770200 180053566 2 16 54072 00037 N00033 E00032 Z00028                                         
7770201 180053553 2 15 54110 00031 N00025 E00025 Z00010                                         
7611000 180055040 1 08 55058 00016 N00016 E00014 Z00003                                         
7620000 180054500 1 11 54524 00015 N00014 E00014 Z00006                                         
7620200 180054500 1 08 54434 00011 N00010 E00009 Z00006                                         
7630000 180054417 1 13 54442 00025 N00024 E00023 Z00007                                         
7711970 180054203 1 10 54343 00027 N00019 E00023 Z00010                                         
7760000 180054200 1 11 54313 00020 N00011 E00016 Z00007                                         
7760001 180054175 1 10 54210 00016 N00013 E00012 Z00008                                         
7790100 180053411 1 12 53592 00034 N00027 E00033 Z00022                                         
7790300 180054029 1 11 54156 00027 N00022 E00022 Z00010                                         
A1997011801041224 016 285347 084 1295263 241 29     38V   1211  7296奄美大島近海              1K
7780800 180104247 1 05 04340 00017 N00017 E00014 Z00010                                         
A1997011805121073 018 285283 098 1295354 238 360645339V   1111  7296奄美大島近海              2K
7780800 180512233 1 09 12324 00034 N00022 E00026 Z00011                                         
7780900 180512245 1 05 12343 00018 N00014 E00017 Z00010                                         
A1997011900003332 020 260740 170 1265476 123 503329833V   1111  7294沖縄本島近海              2K
8020100 190000432 1 08 00497 00099 N00090 E00088 Z00030                                         
8020101 190000419 1 08 00488 00133 N00128 E00094 Z00059                                         
A1997011902134916 075 241594 368 1222248 313 62     52D49V1211  8311台湾付近                  3K
8060000 190214081 1 10 14163 00030 N00019 E00024 Z00010                                         
8060001 190214072 1 09 14139 00018 N00012 E00015 Z00010                                         
8070070 190214293 1 05 14318 00021 N00020 E00015 Z00005                                         
A1997011907543852 020 422570 057 1415439 0811274522040V41d1111  1 31苫小牧沖                  2K
1510300 190755143 1 06 55155 00027 N00027 E00016 Z00004                                         
1520000 190755170 1 05 55182 00015 N00013 E00012 Z00004                                         
A1997011912591483 013 343171 041 1391484 057  42623130V   1111  3103新島・神津島近海          1K
3560110 191259210 1 11 59232 00034 N00028 E00021 Z00029                                         
A1997011913552153 013 285053 070 1295486 156 343828740V43d1111  7296奄美大島近海              2K
7780800 191355328 1 07 55329 00022 N00019 E00020 Z00021                                         
7780900 191355405 1 08 55437 00033 N00026 E00031 Z00013                                         
A1997011914490982 014 343185 042 1391551 059  33025025V   1111  3103新島・神津島近海          1K
3560110 191449143 1 06 49185 00032 N00023 E00019 Z00026                                         
A1997011918330304 019 311314 073 1312807 121 469123332V   1111  7299大隅半島東方沖            2K
7710000 191833253 1 06 33279 00020 N00015 E00015 Z00006                                         
7711970 191833154 1 06 33237 00039 N00029 E00026 Z00010                                         
A1997012008150058 013 343253 040 1391512 054  43924536D32V1111  3103新島・神津島近海          1K
3560110 200815064 1 12 15091 00036 N00026 E00030 Z00021                                         
A1997012018090913 012 343174 037 1391556 045  25418941D40V1113  3103新島・神津島近海          5K
3560110 201809135 3 25 09174 00162 N00123 E00150 Z00102                                         
3550001 201809147 2 18 09190 00141 N00074 E00137 Z00091                                         
3550000 201809146 1 08 09188 00048 N00043 E00042 Z00029                                         
3570000 201809246 1 08 09252 00031 N00025 E00022 Z00026                                         
3570001 201809198 1 11 09275 00061 N00057 E00057 Z00024                                         
A1997012018155331 012 343162 034 1391586 043  14117728V   1111  3103新島・神津島近海          2K
3550001 201816027 1 10 16032 00058 N00039 E00055 Z00037                                         
3560110 201816002 1 09 16012 00034 N00027 E00023 Z00024                                         
A1997012018320473 011 343148 037 1391627 052  39523927V   1111  3103新島・神津島近海          1K
3560110 201832085 1 12 32129 00039 N00036 E00022 Z00032                                         
A1997012019295958 011 343089 036 1391604 046  57920345D40V1113  3103新島・神津島近海          3K
3560110 201930037 3 28 30069 00221 N00187 E00156 Z00153                                         
3550001 201930054 2 18 30117 00104 N00093 E00080 Z00070                                         
3550000 201930067 1 10 30091 00045 N00045 E00032 Z00015                                         
A1997012019313537 011 343119 038 1391508 048  84520435V   1112  3103新島・神津島近海          3K
3550001 201931000 2 17 31449 00137 N00098 E00123 Z00061                                         
3560110 201931000 2 20 31439 00106 N00068 E00098 Z00077                                         
3550000 201931000 1 08 31444 00060 N00033 E00054 Z00023                                         
A1997012019320933 013 343125 044 1391473 078  649312      1112  3103新島・神津島近海          2K
3560110 201932000 2 15 32174 00074 N00041 E00066 Z00067                                         
3550001 201932000 1 13 32188 00064 N00058 E00062 Z00031                                         
A1997012019325442 014 343251 043 1391429 062  19322242D38V1112  3103新島・神津島近海          4K
3560110 201933000 2 17 33031 00075 N00056 E00073 Z00054                                         
3550001 201933000 1 12 33040 00043 N00034 E00040 Z00024                                         
3570000 201933104 1 05 33116 00019 N00014 E00016 Z00013                                         
3570001 201933101 1 07 33122 00037 N00025 E00028 Z00012                                         
A1997012020301600 013 343133 039 1391527 054  07420826V   1111  3103新島・神津島近海          1K
3560110 202030204 1 11 30235 00055 N00038 E00033 Z00044                                         
A1997012023105220 014 343279 040 1391475 055  27723531V   1111  3103新島・神津島近海          2K
3550001 202311011 1 05 11025 00024 N00022 E00020 Z00011                                         
3560110 202311001 1 06 11011 00018 N00014 E00014 Z00013                                         
A1997012023373439 009 343042 030 1391535 043  64219530V   1112  3103新島・神津島近海          2K
3560110 202337385 2 16 37424 00062 N00053 E00055 Z00038                                         
3550001 202337404 1 08 37453 00044 N00029 E00036 Z00011                                         
A1997012023464057 009 343108 031 1391640 054  70323827V   1111  3103新島・神津島近海          2K
3550001 202346504 1 06 46505 00030 N00025 E00029 Z00019                                         
3560110 202346470 1 10 46489 00041 N00035 E00028 Z00027                                         
A1997012100411260 009 343142 033 1391538 042  91418240D31V1112  3103新島・神津島近海          2K
3560110 210041170 2 15 41216 00051 N00037 E00040 Z00035                                         
3550001 210041185 1 07 41229 00027 N00021 E00022 Z00023                                         
A1997012100435137 010 343172 034 1391573 048  80220628V   1111  3103新島・神津島近海          1K
3560110 210043100 1 11 43592 00037 N00028 E00023 Z00028                                         
A1997012101504476 008 343017 032 1391633 052  77922422V   1111  3103新島・神津島近海          1K
3560110 210150509 1 07 50515 00028 N00019 E00022 Z00012                                         
A1997012107160282 012 341075 055 1392389 047 159615525V   1111  3104三宅島近海                1K
3570001 210716067 1 07 16452 00048 N00037 E00038 Z00041                                         
A1997012107571456 009 341010 040 1392346 038 186710425V   1111  3104三宅島近海                1K
3570001 210757187 1 07 57217 00084 N00062 E00063 Z00026                                         
A1997012108225478 011 335402 048 1353870 053 332616433V36d1111  5193奈良県                    3K
5501700 210823029 1 07 23082 00095 N00066 E00077 Z00051                                         
5503400 210823017 1 08 23058 00084 N00045 E00084 Z00033                                         
5510100 210823035 1 11 23094 00108 N00090 E00097 Z00059                                         
A1997012202563705 007 340834 029 1350693 029 111019130V   1111  5190紀伊水道                  1K
5500300 220256390 1 14 56403 00245 N00202 E00229 Z00101                                         
A1997012206270216 008 334902 027 1311059 035  98519228V   1111  6243周防灘                    1K
7111400 220627056 1 07 27082 00126 N00100 E00083 Z00035                                         
A1997012207440284 011 415837 049 1421809 059 621821940D40V1112  1 30浦河沖                    3K
1510300 220744247 2 15 44257 00078 N00055 E00071 Z00010                                         
1520000 220744152 2 15 44263 00062 N00060 E00051 Z00017                                         
1570400 220744218 1 10 44340 00053 N00053 E00030 Z00017                                         
A1997012314442707 008 385300 024 1410039 035  86215338V40d1113  2 50岩手県内陸南部            4K
2205200 231444297 3 31 44318 00675 N00665 E00548 Z00387                                         
2130400 231444310 1 06 44336 00151 N00136 E00082 Z00029                                         
2201600 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2205700 231444400 1 06 44420 00023 N00022 E00020 Z00015                                         
A1997012314541393 007 363645 030 1392569 032 104511329V   1111  3 83群馬県南部                2K
3100000 231454174 1 05 54197 00028 N00025 E00022 Z00014                                         
3100070 231454221 1 09 54226 00048 N00044 E00025 Z00011                                         
A1997012316332700 008 343013 022 1345411 028 106513931V   1111  5205淡路島付近                2K
5311000 231633336 1 05 33339 00029 N00027 E00023 Z00020                                         
5351272 231633309 1 06 33331 00039 N00026 E00035 Z00036                                         
A1997012317280003 014 343047 040 1391594 059  16724230V   1112  3103新島・神津島近海          2K
3560110 231728041 2 16 28068 00053 N00046 E00051 Z00042                                         
3550001 231728062 1 09 28111 00041 N00036 E00035 Z00021                                         
A1997012318494108 020 275147 082 1310890 108 88     47V   1211  8339奄美大島近海              1K
7780900 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A1997012509022612 013 343113 040 1391557 054  15621632V38d1112  3103新島・神津島近海          2K
3560110 250902303 2 18 02336 00097 N00084 E00081 Z00067                                         
3550001 250902261 1 10 02362 00047 N00032 E00037 Z00030                                         
A1997012700264005 021 354534 055 1400452 083 774624043D42V1112  3 92千葉県北西部             47K
3010200 270026532 2 17 27047 00109 N00109 E00080 Z00042                                         
3015400 270026527 2 19 27026 00085 N00063 E00085 Z00054                                         
3100000 270027015 2 17 27155 00093 N00056 E00085 Z00021                                         
3100070 270027018 2 20 27151 00110 N00106 E00078 Z00026                                         
3300800 270026569 2 17 27065 00087 N00066 E00065 Z00015                                         
3315100 270026553 2 16 27049 00065 N00063 E00052 Z00047                                         
3403400 270026500 2 15 27049 00090 N00088 E00057 Z00038                                         
3410000 270026556 2 17 27021 00058 N00037 E00055 Z00028                                         
3411000 270026520 2 17 26527 00128 N00079 E00094 Z00086                                         
3411300 270026400 2 17 27032 00090 N00090 E00085 Z00049                                         
3420100 270026555 2 19 27059 00106 N00096 E00097 Z00025                                         
3500000 270026530 2 20 27049 00106 N00074 E00103 Z00032                                         
3502200 270026542 2 19 27032 00128 N00114 E00121 Z00059                                         
3550001 270027015 2 19 27174 00129 N00108 E00107 Z00066                                         
3600300 270026551 2 22 27060 00102 N00087 E00075 Z00027                                         
3602000 270026538 2 15 27036 00119 N00111 E00069 Z00026                                         
4400000 270027004 2 15 27159 00084 N00077 E00066 Z00021                                         
3000000 270026565 1 08 27091 00037 N00025 E00036 Z00016                                         
3010000 270026521 1 12 26526 00064 N00050 E00046 Z00063                                         
3011200 270027029 1 14 27057 00059 N00059 E00026 Z00010                                         
3015300 270026518 1 11 27011 00036 N00033 E00026 Z00021                                         
3015600 270027003 1 14 27088 00035 N00034 E00032 Z00022                                         
3016100 270026551 1 11 27058 00046 N00041 E00025 Z00028                                         
3110100 270026582 1 09 27108 00060 N00058 E00045 Z00011                                         
3110200 270026560 1 14 27069 00112 N00111 E00090 Z00024                                         
3111400 270026573 1 13 27108 00039 N00029 E00036 Z00020                                         
3113600 270027113 1 05 27123 00024 N00020 E00019 Z00009                                         
3200000 270027193 1 12 27217 00052 N00048 E00043 Z00024                                         
3200700 270027090 1 09 27194 00039 N00031 E00036 Z00016                                         
3210200 270026584 1 06 27117 00030 N00028 E00027 Z00020                                         
3215300 270027056 1 07 27066 00028 N00019 E00025 Z00025                                         
3300000 270027000 1 06 27084 00024 N00018 E00019 Z00014                                         
3300300 270027021 1 07 27121 00034 N00026 E00024 Z00013                                         
3310000 270026566 1 11 27069 00079 N00069 E00050 Z00019                                         
3400300 270026552 1 10 27063 00043 N00042 E00032 Z00022                                         
3401200 270026542 1 11 27088 00027 N00026 E00024 Z00016                                         
3402700 270027056 1 08 27092 00027 N00019 E00021 Z00009                                         
3403100 270026545 1 09 27041 00042 N00040 E00026 Z00020                                         
3420000 270027105 1 10 27118 00036 N00027 E00033 Z00019                                         
3501400 270027037 1 06 27043 00022 N00021 E00016 Z00013                                         
3510000 270026561 1 09 27064 00042 N00039 E00029 Z00013                                         
3511200 270026551 1 14 27058 00064 N00062 E00050 Z00029                                         
3520000 270026563 1 05 27068 00036 N00031 E00032 Z00012                                         
3550000 270027157 1 07 27169 00037 N00028 E00022 Z00014                                         
3602500 270026567 1 10 27089 00053 N00028 E00052 Z00013                                         
3602900 270026571 1 12 27103 00055 N00024 E00055 Z00023                                         
3612000 270026572 1 12 27073 00063 N00062 E00051 Z00031                                         
A1997012715414159 014 334214 046 1315750 048 776118340D40V1112  6244伊予灘                    5K
5903800 271542099 2 15 42180 00159 N00159 E00080 Z00022                                         
7030070 271541573 1 06 42070 00042 N00033 E00037 Z00014                                         
7030500 271541547 1 10 42031 00046 N00045 E00038 Z00040                                         
7040000 271542067 1 06 42075 00021 N00018 E00020 Z00018                                         
