,code,address,lat,lon,from,to,latitude,longitude,date_b,date_e,duration
0,1000000,石狩市花川,4310,14119,199604011200,,43.166666666666664,141.31666666666666,1996-04-01,2019-12-31,23.748605378618315
1,1000020,石狩市厚田＊,4324,14126,200603011200,,43.4,141.43333333333334,2006-03-01,2019-12-31,13.834644106312929
2,1000021,石狩市浜益＊,4336,14123,200603011200,,43.6,141.38333333333333,2006-03-01,2019-12-31,13.834644106312929
3,1000022,石狩市花畔＊,4310,14118,200606201200,,43.166666666666664,141.3,2006-06-20,2019-12-31,13.530736428537205
4,1000120,当別町白樺＊,4313,14131,200603011200,,43.21666666666667,141.51666666666668,2006-03-01,2019-12-31,13.834644106312929
5,1010000,札幌中央区北２条,4304,14120,187699999999,,43.06666666666667,141.33333333333334,1996-04-01,2019-12-31,23.748605378618315
6,1010120,札幌北区太平＊,4308,14121,200603011200,,43.13333333333333,141.35,2006-03-01,2019-12-31,13.834644106312929
7,1010520,札幌南区定山渓温泉＊,4258,14110,200603011200,,42.96666666666667,141.16666666666666,2006-03-01,2019-12-31,13.834644106312929
8,1010900,江別市高砂町,4306,14132,199604011200,,43.1,141.53333333333333,1996-04-01,2019-12-31,23.748605378618315
9,1010920,江別市緑町＊,4307,14133,200603011200,,43.11666666666667,141.55,2006-03-01,2019-12-31,13.834644106312929
10,1020000,千歳市北栄,4250,14138,199604011200,,42.833333333333336,141.63333333333333,1996-04-01,2019-12-31,23.748605378618315
11,1020001,新千歳空港,4247,14141,200707021200,,42.78333333333333,141.68333333333334,2007-07-02,2019-12-31,12.498545486902538
12,1020020,千歳市若草＊,4247,14136,200603011200,,42.78333333333333,141.6,2006-03-01,2019-12-31,13.834644106312929
13,1020021,千歳市支笏湖温泉＊,4247,14124,200606201200,,42.78333333333333,141.4,2006-06-20,2019-12-31,13.530736428537205
14,1020100,恵庭市漁平,4251,14127,199407151200,,42.85,141.45,1996-04-01,2019-12-31,23.748605378618315
15,1020130,恵庭市京町＊,4253,14135,200207291200,,42.88333333333333,141.58333333333334,2002-07-29,2019-12-31,17.424040192474862
16,1020220,北広島市共栄＊,4300,14133,200603011200,,43.0,141.55,2006-03-01,2019-12-31,13.834644106312929
17,1050001,八雲町上の湯,4207,14022,199802091100,,42.11666666666667,140.36666666666667,1998-02-09,2019-12-31,21.889566520873117
18,1050020,八雲町住初町＊,4216,14016,200603011200,,42.266666666666666,140.26666666666668,2006-03-01,2019-12-31,13.834644106312929
19,1050021,八雲町熊石雲石町＊,4208,13959,200603011200,,42.13333333333333,139.98333333333332,2006-03-01,2019-12-31,13.834644106312929
20,1050120,長万部町平里＊,4230,14021,200603011200,,42.5,140.35,2006-03-01,2019-12-31,13.834644106312929
21,1060000,函館市美原（旧）,4149,14045,187399999999,201903261200.0,41.81666666666667,140.75,1996-04-01,2019-03-26,22.981991416661533
22,1060001,函館市尾札部町,4153,14102,199407151200,,41.88333333333333,141.03333333333333,1996-04-01,2019-12-31,23.748605378618315
23,1060020,函館市大森町＊,4146,14044,200603011200,,41.766666666666666,140.73333333333332,2006-03-01,2019-12-31,13.834644106312929
24,1060021,函館市泊町＊,4143,14100,200603011200,,41.71666666666667,141.0,2006-03-01,2019-12-31,13.834644106312929
25,1060022,函館市新浜町＊,4150,14108,200603011200,,41.833333333333336,141.13333333333333,2006-03-01,2019-12-31,13.834644106312929
26,1060023,函館市川汲町＊,4154,14058,200603011200,,41.9,140.96666666666667,2006-03-01,2019-12-31,13.834644106312929
27,1060300,七飯町桜町（旧）,4154,14041,199604011200,201412171200.0,41.9,140.68333333333334,1996-04-01,2014-12-17,18.71085648575946
28,1060320,七飯町本町＊,4154,14042,200606201200,,41.9,140.7,2006-06-20,2019-12-31,13.530736428537205
29,1060820,鹿部町宮浜＊,4203,14048,200603011200,,42.05,140.8,2006-03-01,2019-12-31,13.834644106312929
30,1061020,渡島森町上台町＊,4206,14034,200603011200,,42.1,140.56666666666666,2006-03-01,2019-12-31,13.834644106312929
31,1070000,渡島松前町福山,4126,14007,199511251500,,41.43333333333333,140.11666666666667,1996-04-01,2019-12-31,23.748605378618315
32,1070120,福島町福島＊,4129,14015,200603011200,,41.483333333333334,140.25,2006-03-01,2019-12-31,13.834644106312929
33,1070200,知内町小谷石,4132,14025,199802091100,,41.53333333333333,140.41666666666666,1998-02-09,2019-12-31,21.889566520873117
34,1070320,木古内町木古内（旧）＊,4141,14026,200603011200,201810291200.0,41.68333333333333,140.43333333333334,2006-03-01,2018-10-29,12.662819907321847
35,1100000,檜山江差町姥神（旧）,4152,14008,194199999999,202009121200.0,41.86666666666667,140.13333333333333,1996-04-01,2019-12-31,23.748605378618315
36,1100020,檜山江差町中歌町＊,4152,14008,200603011200,,41.86666666666667,140.13333333333333,2006-03-01,2019-12-31,13.834644106312929
37,1100120,上ノ国町湯ノ岱＊,4145,14015,200606201200,,41.75,140.25,2006-06-20,2019-12-31,13.530736428537205
38,1100121,上ノ国町小砂子＊,4139,14000,200606201200,,41.65,140.0,2006-06-20,2019-12-31,13.530736428537205
39,1100220,厚沢部町木間内＊,4156,14022,200606201200,,41.93333333333333,140.36666666666667,2006-06-20,2019-12-31,13.530736428537205
40,1100820,今金町今金＊,4226,14001,200603011200,,42.43333333333333,140.01666666666668,2006-03-01,2019-12-31,13.834644106312929
41,1100920,せたな町大成区都＊,4214,13949,200603011200,,42.233333333333334,139.81666666666666,2006-03-01,2019-12-31,13.834644106312929
42,1100921,せたな町瀬棚区本町＊,4227,13951,200603011200,,42.45,139.85,2006-03-01,2019-12-31,13.834644106312929
43,1100922,せたな町瀬棚区北島歌＊,4236,13950,200606201200,,42.6,139.83333333333334,2006-06-20,2019-12-31,13.530736428537205
44,1150000,小樽市勝納町,4311,14101,194399999999,,43.18333333333333,141.01666666666668,1996-04-01,2019-12-31,23.748605378618315
45,1150020,小樽市花園町＊,4311,14100,200603011200,,43.18333333333333,141.0,2006-03-01,2019-12-31,13.834644106312929
46,1150100,積丹町日司町,4321,14028,199407151200,,43.35,140.46666666666667,1996-04-01,2019-12-31,23.748605378618315
47,1150120,積丹町美国町＊,4318,14036,200603011200,,43.3,140.6,2006-03-01,2019-12-31,13.834644106312929
48,1150121,積丹町余別町＊,4319,14023,200606201200,,43.31666666666667,140.38333333333333,2006-06-20,2019-12-31,13.530736428537205
49,1150400,余市町朝日町,4312,14047,199604011200,,43.2,140.78333333333333,1996-04-01,2019-12-31,23.748605378618315
50,1150420,余市町浜中町＊,4312,14047,200606201200,,43.2,140.78333333333333,2006-06-20,2019-12-31,13.530736428537205
51,1150520,赤井川村赤井川＊,4305,14049,200603011200,,43.083333333333336,140.81666666666666,2006-03-01,2019-12-31,13.834644106312929
52,1160020,ニセコ町中央通＊,4248,14041,200603011200,,42.8,140.68333333333334,2006-03-01,2019-12-31,13.834644106312929
53,1160320,喜茂別町喜茂別＊,4248,14056,200603011200,,42.8,140.93333333333334,2006-03-01,2019-12-31,13.834644106312929
54,1160500,倶知安町南１条,4254,14045,194499999999,,42.9,140.75,1996-04-01,2019-12-31,23.748605378618315
55,1160520,倶知安町北４条＊,4254,14046,200603011200,,42.9,140.76666666666668,2006-03-01,2019-12-31,13.834644106312929
56,1170000,島牧村江ノ島,4239,14002,199407151200,,42.65,140.03333333333333,1996-04-01,2019-12-31,23.748605378618315
57,1170020,島牧村泊＊,4242,14004,200603011200,,42.7,140.06666666666666,2006-03-01,2019-12-31,13.834644106312929
58,1170100,寿都町新栄（旧）,4248,14013,188499999999,200811041200.0,42.8,140.21666666666667,1996-04-01,2008-11-04,12.594372232147135
59,1170101,寿都町新栄,4248,14013,200811041200,,42.8,140.21666666666667,2008-11-04,2019-12-31,11.15423314647118
60,1170120,寿都町渡島＊,4247,14014,200603011200,,42.78333333333333,140.23333333333332,2006-03-01,2019-12-31,13.834644106312929
61,1170221,黒松内町黒松内＊,4240,14018,200709261200,,42.666666666666664,140.3,2007-09-26,2019-12-31,12.263085484301525
62,1170320,蘭越町蘭越＊,4248,14032,200603011200,,42.8,140.53333333333333,2006-03-01,2019-12-31,13.834644106312929
63,1170500,岩内町清住（旧）,4259,14031,199604011200,201505281200.0,42.983333333333334,140.51666666666668,1996-04-01,2015-05-28,19.1543974208916
64,1170720,神恵内村神恵内＊,4309,14026,200603011200,,43.15,140.43333333333334,2006-03-01,2019-12-31,13.834644106312929
65,1190001,奥尻町松江,4205,13928,200011301200,,42.083333333333336,139.46666666666667,2000-11-30,2019-12-31,19.083211838709897
66,1200020,深川市１条＊,4343,14203,200603011200,,43.71666666666667,142.05,2006-03-01,2019-12-31,13.834644106312929
67,1200300,北竜町竜西,4345,14143,199407151200,,43.75,141.71666666666667,1996-04-01,2019-12-31,23.748605378618315
68,1200420,沼田町沼田＊,4348,14156,200603011200,,43.8,141.93333333333334,2006-03-01,2019-12-31,13.834644106312929
69,1210000,芦別市旭町,4330,14213,199407151200,,43.5,142.21666666666667,1996-04-01,2019-12-31,23.748605378618315
70,1210020,芦別市北２条＊,4331,14211,200603011200,,43.516666666666666,142.18333333333334,2006-03-01,2019-12-31,13.834644106312929
71,1210200,滝川市大町,4333,14155,199604011200,,43.55,141.91666666666666,1996-04-01,2019-12-31,23.748605378618315
72,1210220,滝川市新町＊,4333,14155,200606201200,,43.55,141.91666666666666,2006-06-20,2019-12-31,13.530736428537205
73,1210730,浦臼町ウラウスナイ＊,4326,14149,200207291200,,43.43333333333333,141.81666666666666,2002-07-29,2019-12-31,17.424040192474862
74,1220000,夕張市若菜,4302,14158,199604011200,,43.03333333333333,141.96666666666667,1996-04-01,2019-12-31,23.748605378618315
75,1220100,岩見沢市５条,4313,14147,194799999999,,43.21666666666667,141.78333333333333,1996-04-01,2019-12-31,23.748605378618315
76,1220120,岩見沢市鳩が丘＊,4312,14147,200603011200,,43.2,141.78333333333333,2006-03-01,2019-12-31,13.834644106312929
77,1220201,美唄市西５条,4320,14151,200011301200,,43.333333333333336,141.85,2000-11-30,2019-12-31,19.083211838709897
78,1220220,美唄市西３条＊,4320,14151,200603011200,,43.333333333333336,141.85,2006-03-01,2019-12-31,13.834644106312929
79,1220720,由仁町新光＊,4300,14147,200603011200,,43.0,141.78333333333333,2006-03-01,2019-12-31,13.834644106312929
80,1221020,月形町円山公園＊,4321,14140,200603011200,,43.35,141.66666666666666,2006-03-01,2019-12-31,13.834644106312929
81,1250000,士別市東６条（旧）,4411,14224,199604011200,201910301200.0,44.18333333333333,142.4,1996-04-01,2019-10-30,23.578855144185027
82,1250001,士別市朝日町,4407,14236,199407151200,,44.11666666666667,142.6,1996-04-01,2019-12-31,23.748605378618315
83,1250021,士別市東３条＊,4411,14224,200606201200,,44.18333333333333,142.4,2006-06-20,2019-12-31,13.530736428537205
84,1250100,名寄市大通,4421,14228,199604011200,,44.35,142.46666666666667,1996-04-01,2019-12-31,23.748605378618315
85,1250120,名寄市西５条＊,4422,14227,200606201200,,44.36666666666667,142.45,2006-06-20,2019-12-31,13.530736428537205
86,1250220,和寒町西町＊,4401,14225,200603011200,,44.016666666666666,142.41666666666666,2006-03-01,2019-12-31,13.834644106312929
87,1250620,下川町北町＊,4419,14239,200603011200,,44.31666666666667,142.65,2006-03-01,2019-12-31,13.834644106312929
88,1250720,美深町西町＊,4429,14221,200603011200,,44.483333333333334,142.35,2006-03-01,2019-12-31,13.834644106312929
89,1250721,美深町仁宇布＊,4433,14234,200606201200,,44.55,142.56666666666666,2006-06-20,2019-12-31,13.530736428537205
90,1250820,音威子府村音威子府＊,4444,14216,200603011200,,44.733333333333334,142.26666666666668,2006-03-01,2019-12-31,13.834644106312929
91,1250920,上川中川町中川＊,4449,14204,200603011200,,44.81666666666667,142.06666666666666,2006-03-01,2019-12-31,13.834644106312929
92,1251020,幌加内町平和＊,4400,14209,200603011200,,44.0,142.15,2006-03-01,2019-12-31,13.834644106312929
93,1251021,幌加内町朱鞠内＊,4417,14210,200606201200,,44.28333333333333,142.16666666666666,2006-06-20,2019-12-31,13.530736428537205
94,1260001,旭川市宮前１条,4345,14222,200410011200,,43.75,142.36666666666667,2004-10-01,2019-12-31,15.247404121918999
95,1260020,旭川市７条＊,4346,14222,200603011200,,43.766666666666666,142.36666666666667,2006-03-01,2019-12-31,13.834644106312929
96,1260520,愛別町南町＊,4355,14234,200603011200,,43.916666666666664,142.56666666666666,2006-03-01,2019-12-31,13.834644106312929
97,1260601,上川地方上川町越路,4353,14245,199712191400,,43.88333333333333,142.75,1997-12-19,2019-12-31,22.03193768523652
98,1260620,上川地方上川町花園町＊,4351,14246,200603011200,,43.85,142.76666666666668,2006-03-01,2019-12-31,13.834644106312929
99,1260621,上川地方上川町清川＊,4346,14254,200606201200,,43.766666666666666,142.9,2006-06-20,2019-12-31,13.530736428537205
100,1260730,東川町東町＊,4342,14231,200207291200,,43.7,142.51666666666668,2002-07-29,2019-12-31,17.424040192474862
101,1260820,美瑛町本町＊,4335,14228,200603011200,,43.583333333333336,142.46666666666667,2006-03-01,2019-12-31,13.834644106312929
102,1260821,美瑛町忠別＊,4337,14241,200606201200,,43.61666666666667,142.68333333333334,2006-06-20,2019-12-31,13.530736428537205
103,1270000,富良野市若松町,4321,14223,199604011200,,43.35,142.38333333333333,1996-04-01,2019-12-31,23.748605378618315
104,1270020,富良野市末広町＊,4321,14223,200603011200,,43.35,142.38333333333333,2006-03-01,2019-12-31,13.834644106312929
105,1270100,上富良野町大町,4327,14228,199604011200,,43.45,142.46666666666667,1996-04-01,2019-12-31,23.748605378618315
106,1270300,南富良野町幾寅,4310,14235,199407151200,,43.166666666666664,142.58333333333334,1996-04-01,2019-12-31,23.748605378618315
107,1270320,南富良野町役場＊,4310,14234,200603011200,,43.166666666666664,142.56666666666666,2006-03-01,2019-12-31,13.834644106312929
108,1270420,占冠村中央＊,4259,14224,200603011200,,42.983333333333334,142.4,2006-03-01,2019-12-31,13.834644106312929
109,1300100,羽幌町南３条,4422,14142,192199999999,,44.36666666666667,141.7,1996-04-01,2019-12-31,23.748605378618315
110,1300101,羽幌町焼尻,4426,14125,199407151200,,44.43333333333333,141.41666666666666,1996-04-01,2019-12-31,23.748605378618315
111,1300120,羽幌町南町＊,4422,14142,200603011200,,44.36666666666667,141.7,2006-03-01,2019-12-31,13.834644106312929
112,1300200,初山別村有明,4424,14151,199407151200,,44.4,141.85,1996-04-01,2019-12-31,23.748605378618315
113,1300220,初山別村初山別＊,4432,14146,200603011200,,44.53333333333333,141.76666666666668,2006-03-01,2019-12-31,13.834644106312929
114,1300320,遠別町本町＊,4443,14150,200603011200,,44.71666666666667,141.83333333333334,2006-03-01,2019-12-31,13.834644106312929
115,1300420,天塩町川口＊,4453,14145,200603011200,,44.88333333333333,141.75,2006-03-01,2019-12-31,13.834644106312929
116,1310000,留萌市大町（旧）,4357,14138,194399999999,200811041200.0,43.95,141.63333333333333,1996-04-01,2008-11-04,12.594372232147135
117,1310001,留萌市大町,4357,14138,200811041200,,43.95,141.63333333333333,2008-11-04,2019-12-31,11.15423314647118
118,1310020,留萌市幸町＊,4356,14138,200603011200,,43.93333333333333,141.63333333333333,2006-03-01,2019-12-31,13.834644106312929
119,1310120,増毛町見晴町＊,4351,14132,200603011200,,43.85,141.53333333333333,2006-03-01,2019-12-31,13.834644106312929
120,1310121,増毛町岩尾＊,4346,14122,200606201200,,43.766666666666666,141.36666666666667,2006-06-20,2019-12-31,13.530736428537205
121,1310220,小平町鬼鹿＊,4409,14140,200603011200,,44.15,141.66666666666666,2006-03-01,2019-12-31,13.834644106312929
122,1310221,小平町達布＊,4403,14151,200606201200,,44.05,141.85,2006-06-20,2019-12-31,13.530736428537205
123,1350000,稚内市開運（旧）,4525,14141,193801999999,201403191200.0,45.416666666666664,141.68333333333334,1996-04-01,2014-03-19,17.963407872851597
124,1350001,稚内市恵北,4519,14154,199601130900,,45.31666666666667,141.9,1996-04-01,2019-12-31,23.748605378618315
125,1350020,稚内市中央＊,4525,14140,200603011200,,45.416666666666664,141.66666666666666,2006-03-01,2019-12-31,13.834644106312929
126,1350021,稚内市宗谷岬＊,4531,14157,200606201200,,45.516666666666666,141.95,2006-06-20,2019-12-31,13.530736428537205
127,1350121,猿払村浅茅野＊,4513,14214,200606201200,,45.21666666666667,142.23333333333332,2006-06-20,2019-12-31,13.530736428537205
128,1350220,豊富町西６条＊,4506,14146,200603011200,,45.1,141.76666666666668,2006-03-01,2019-12-31,13.834644106312929
129,1360020,浜頓別町クッチャロ＊,4508,14221,200603011200,,45.13333333333333,142.35,2006-03-01,2019-12-31,13.834644106312929
130,1360120,中頓別町中頓別＊,4458,14217,200603011200,,44.96666666666667,142.28333333333333,2006-03-01,2019-12-31,13.834644106312929
131,1360201,宗谷枝幸町岬町,4458,14235,199407151200,,44.96666666666667,142.58333333333334,1996-04-01,2019-12-31,23.748605378618315
132,1360202,宗谷枝幸町本町（旧２）,4456,14235,200410011200,201512091200.0,44.93333333333333,142.58333333333334,2004-10-01,2015-12-09,11.187088030555042
133,1360220,宗谷枝幸町栄町＊,4456,14234,200603011200,,44.93333333333333,142.56666666666666,2006-03-01,2019-12-31,13.834644106312929
134,1360221,宗谷枝幸町歌登東町＊,4451,14229,200603011200,,44.85,142.48333333333332,2006-03-01,2019-12-31,13.834644106312929
135,1360222,宗谷枝幸町風烈布＊,4444,14246,200606201200,,44.733333333333334,142.76666666666668,2006-06-20,2019-12-31,13.530736428537205
136,1390020,礼文町香深＊,4518,14103,200603011200,,45.3,141.05,2006-03-01,2019-12-31,13.834644106312929
137,1390021,礼文町船泊＊,4526,14102,200606201200,,45.43333333333333,141.03333333333333,2006-06-20,2019-12-31,13.530736428537205
138,1390200,利尻富士町鬼脇,4508,14118,199407151200,,45.13333333333333,141.3,1996-04-01,2019-12-31,23.748605378618315
139,1390220,利尻富士町鴛泊＊,4515,14113,200603011200,,45.25,141.21666666666667,2006-03-01,2019-12-31,13.834644106312929
140,1400000,網走市台町,4401,14417,189099999999,,44.016666666666666,144.28333333333333,1996-04-01,2019-12-31,23.748605378618315
141,1400020,網走市南６条＊,4401,14416,200603011200,,44.016666666666666,144.26666666666668,2006-03-01,2019-12-31,13.834644106312929
142,1400300,美幌町東３条（旧）,4349,14406,199604011200,201910241200.0,43.81666666666667,144.1,1996-04-01,2019-10-24,23.562427702143097
143,1400420,津別町幸町＊,4342,14402,200603011200,,43.7,144.03333333333333,2006-03-01,2019-12-31,13.834644106312929
144,1400500,斜里町本町,4355,14440,199604011200,,43.916666666666664,144.66666666666666,1996-04-01,2019-12-31,23.748605378618315
145,1400521,斜里町ウトロ香川＊,4404,14500,200606201200,,44.06666666666667,145.0,2006-06-20,2019-12-31,13.530736428537205
146,1400720,小清水町小清水＊,4351,14428,200603011200,,43.85,144.46666666666667,2006-03-01,2019-12-31,13.834644106312929
147,1410000,北見市公園町,4349,14354,199604011200,,43.81666666666667,143.9,1996-04-01,2019-12-31,23.748605378618315
148,1410001,北見市留辺蘂町上町,4347,14337,199604011200,,43.78333333333333,143.61666666666667,1996-04-01,2019-12-31,23.748605378618315
149,1410002,北見市常呂町吉野,4358,14354,200707021200,202110281200.0,43.96666666666667,143.9,2007-07-02,2019-12-31,12.498545486902538
150,1410020,北見市南仲町＊,4348,14354,200603011200,,43.8,143.9,2006-03-01,2019-12-31,13.834644106312929
151,1410021,北見市常呂町常呂＊,4407,14404,200603011200,,44.11666666666667,144.06666666666666,2006-03-01,2019-12-31,13.834644106312929
152,1410022,北見市留辺蘂町栄町＊,4347,14336,200606201200,,43.78333333333333,143.6,2006-06-20,2019-12-31,13.530736428537205
153,1410023,北見市留辺蘂町富士見＊,4340,14319,200606201200,,43.666666666666664,143.31666666666666,2006-06-20,2019-12-31,13.530736428537205
154,1410320,置戸町拓殖＊,4340,14335,200603011200,,43.666666666666664,143.58333333333334,2006-03-01,2019-12-31,13.834644106312929
155,1410520,佐呂間町永代町＊,4401,14346,200603011200,,44.016666666666666,143.76666666666668,2006-03-01,2019-12-31,13.834644106312929
156,1420000,紋別市南が丘町（旧）,4421,14321,195699999999,200910011300.0,44.35,143.35,1996-04-01,2009-10-01,13.50061945146033
157,1420001,紋別市南が丘町,4421,14321,200910011300,,44.35,143.35,2009-10-01,2019-12-31,10.247985927157984
158,1420020,紋別市幸町＊,4421,14321,200603011200,,44.35,143.35,2006-03-01,2019-12-31,13.834644106312929
159,1420200,遠軽町丸瀬布金湧山,4401,14321,199407151200,,44.016666666666666,143.35,1996-04-01,2019-12-31,23.748605378618315
160,1420220,遠軽町学田＊,4406,14332,200603011200,,44.1,143.53333333333333,2006-03-01,2019-12-31,13.834644106312929
161,1420221,遠軽町白滝＊,4353,14310,200603011200,,43.88333333333333,143.16666666666666,2006-03-01,2019-12-31,13.834644106312929
162,1420620,湧別町栄町＊,4413,14337,200603011200,,44.21666666666667,143.61666666666667,2006-03-01,2019-12-31,13.834644106312929
163,1420720,滝上町旭町＊,4411,14305,200603011200,,44.18333333333333,143.08333333333334,2006-03-01,2019-12-31,13.834644106312929
164,1420820,興部町興部＊,4429,14308,200603011200,,44.483333333333334,143.13333333333333,2006-03-01,2019-12-31,13.834644106312929
165,1420920,西興部村西興部＊,4420,14257,200603011200,,44.333333333333336,142.95,2006-03-01,2019-12-31,13.834644106312929
166,1421001,雄武町雄武,4435,14258,200410011200,,44.583333333333336,142.96666666666667,2004-10-01,2019-12-31,15.247404121918999
167,1450000,胆振伊達市梅本,4228,14053,199604011200,,42.46666666666667,140.88333333333333,1996-04-01,2019-12-31,23.748605378618315
168,1450020,胆振伊達市末永町＊,4228,14052,200603011200,,42.46666666666667,140.86666666666667,2006-03-01,2019-12-31,13.834644106312929
169,1450021,胆振伊達市大滝区本町＊,4240,14105,200603011200,,42.666666666666664,141.08333333333334,2006-03-01,2019-12-31,13.834644106312929
170,1450120,豊浦町大岸＊,4235,14039,200603011200,,42.583333333333336,140.65,2006-03-01,2019-12-31,13.834644106312929
171,1450520,壮瞥町滝之町＊,4233,14053,200603011200,,42.55,140.88333333333333,2006-03-01,2019-12-31,13.834644106312929
172,1460000,室蘭市山手町（旧）,4219,14058,192306999999,200906011200.0,42.31666666666667,140.96666666666667,1996-04-01,2009-06-01,13.166594796607733
173,1460001,室蘭市山手町,4219,14059,200906011200,,42.31666666666667,140.98333333333332,2009-06-01,2019-12-31,10.582010582010582
174,1460020,室蘭市寿町＊,4221,14102,200603011200,,42.35,141.03333333333333,2006-03-01,2019-12-31,13.834644106312929
175,1460101,苫小牧市末広町,4238,14137,200411011200,,42.63333333333333,141.61666666666667,2004-11-01,2019-12-31,15.162529004702355
176,1460120,苫小牧市旭町＊,4238,14136,200603011200,,42.63333333333333,141.6,2006-03-01,2019-12-31,13.834644106312929
177,1460200,登別市鉱山,4228,14102,199407151200,,42.46666666666667,141.03333333333333,1996-04-01,2019-12-31,23.748605378618315
178,1460220,登別市桜木町＊,4225,14105,200603011200,,42.416666666666664,141.08333333333334,2006-03-01,2019-12-31,13.834644106312929
179,1460300,白老町大町,4233,14121,199604011200,,42.55,141.35,1996-04-01,2019-12-31,23.748605378618315
180,1460320,白老町緑丘＊,4234,14121,200606201200,,42.56666666666667,141.35,2006-06-20,2019-12-31,13.530736428537205
181,1460920,安平町早来北進＊,4246,14149,200603011200,,42.766666666666666,141.81666666666666,2006-03-01,2019-12-31,13.834644106312929
182,1460921,安平町追分柏が丘＊,4252,14149,200603011200,,42.86666666666667,141.81666666666666,2006-03-01,2019-12-31,13.834644106312929
183,1461020,むかわ町松風＊,4235,14156,200603011200,,42.583333333333336,141.93333333333334,2006-03-01,2019-12-31,13.834644106312929
184,1461021,むかわ町穂別＊,4246,14208,200603011200,,42.766666666666666,142.13333333333333,2006-03-01,2019-12-31,13.834644106312929
185,1500020,日高地方日高町日高＊,4253,14227,200603011200,,42.88333333333333,142.45,2006-03-01,2019-12-31,13.834644106312929
186,1500021,日高地方日高町門別＊,4229,14203,200603011200,,42.483333333333334,142.05,2006-03-01,2019-12-31,13.834644106312929
187,1500100,平取町仁世宇,4247,14222,199702031400,,42.78333333333333,142.36666666666667,1997-02-03,2019-12-31,22.905330020465854
188,1500120,平取町本町＊,4235,14208,200603011200,,42.583333333333336,142.13333333333333,2006-03-01,2019-12-31,13.834644106312929
189,1500121,平取町振内＊,4244,14218,200606201200,,42.733333333333334,142.3,2006-06-20,2019-12-31,13.530736428537205
190,1510300,新ひだか町静内ときわ町,4221,14222,199604011200,200801151030.0,42.35,142.36666666666667,1996-04-01,2008-01-15,11.789427572092514
191,1510301,新ひだか町静内山手町,4221,14222,200801161500,,42.35,142.36666666666667,2008-01-16,2019-12-31,11.956439899518813
192,1510320,新ひだか町静内御幸町＊,4220,14222,200603011200,,42.333333333333336,142.36666666666667,2006-03-01,2019-12-31,13.834644106312929
193,1510321,新ひだか町三石旭町＊,4215,14234,200603011200,,42.25,142.56666666666666,2006-03-01,2019-12-31,13.834644106312929
194,1510322,新ひだか町静内農屋＊,4225,14230,200606201200,,42.416666666666664,142.5,2006-06-20,2019-12-31,13.530736428537205
195,1520000,浦河町潮見（旧）,4210,14247,192799999999,200910011300.0,42.166666666666664,142.78333333333333,1996-04-01,2009-10-01,13.50061945146033
196,1520001,浦河町野深,4217,14245,200707021200,,42.28333333333333,142.75,2007-07-02,2019-12-31,12.498545486902538
197,1520002,浦河町潮見,4210,14247,200910011300,,42.166666666666664,142.78333333333333,2009-10-01,2019-12-31,10.247985927157984
198,1520020,浦河町築地＊,4210,14246,200603011200,,42.166666666666664,142.76666666666668,2006-03-01,2019-12-31,13.834644106312929
199,1520120,様似町栄町＊,4208,14256,200603011200,,42.13333333333333,142.93333333333334,2006-03-01,2019-12-31,13.834644106312929
200,1520200,えりも町本町,4201,14309,199407151200,,42.016666666666666,143.15,1996-04-01,2019-12-31,23.748605378618315
201,1520221,えりも町目黒＊,4208,14319,200606201200,,42.13333333333333,143.31666666666666,2006-06-20,2019-12-31,13.530736428537205
202,1520222,えりも町えりも岬＊,4156,14314,200606201200,,41.93333333333333,143.23333333333332,2006-06-20,2019-12-31,13.530736428537205
203,1550020,上士幌町清水谷＊,4319,14318,200606201200,,43.31666666666667,143.3,2006-06-20,2019-12-31,13.530736428537205
204,1550220,新得町２条＊,4304,14250,200603011200,,43.06666666666667,142.83333333333334,2006-03-01,2019-12-31,13.834644106312929
205,1550221,新得町トムラウシ＊,4320,14257,200606201200,,43.333333333333336,142.95,2006-06-20,2019-12-31,13.530736428537205
206,1550300,足寄町上螺湾,4318,14346,199407151200,,43.3,143.76666666666668,1996-04-01,2019-12-31,23.748605378618315
207,1550320,足寄町南１条＊,4315,14333,200603011200,,43.25,143.55,2006-03-01,2019-12-31,13.834644106312929
208,1550420,陸別町陸別＊,4328,14345,200603011200,,43.46666666666667,143.75,2006-03-01,2019-12-31,13.834644106312929
209,1560000,帯広市東４条,4255,14313,189499999999,,42.916666666666664,143.21666666666667,1996-04-01,2019-12-31,23.748605378618315
210,1560020,帯広市東６条＊,4256,14313,200603011200,,42.93333333333333,143.21666666666667,2006-03-01,2019-12-31,13.834644106312929
211,1560220,士幌町士幌＊,4310,14314,200603011200,,43.166666666666664,143.23333333333332,2006-03-01,2019-12-31,13.834644106312929
212,1560300,十勝清水町南４条,4301,14253,199604011200,,43.016666666666666,142.88333333333333,1996-04-01,2019-12-31,23.748605378618315
213,1560500,幕別町忠類明和,4237,14322,199407151200,,42.61666666666667,143.36666666666667,1996-04-01,2019-12-31,23.748605378618315
214,1560620,十勝池田町西１条＊,4256,14327,200603011200,,42.93333333333333,143.45,2006-03-01,2019-12-31,13.834644106312929
215,1560800,本別町北２丁目,4307,14337,199604011200,,43.11666666666667,143.61666666666667,1996-04-01,2019-12-31,23.748605378618315
