,code_prime,lon,lat,address,codes_ordered,gaps,distances,grand_date_b,grand_date_e,date_b_s,date_e_s,lats,lons,date_b_s_old,date_e_s_old,highest,highestplus1,duration,probability_not_occurr
581,7700400,13012,3202,阿久根市赤瀬川,"[7700400, 7700401]",[0],[0.0],1939-01-11,2023-12-31,"['1939-01-11', '2007-04-02']","['2007-04-02', '2023-12-31']","[3202, 3202]","[13012, 13012]",,,5.0,6.0,29940.0,0.4783996880252135
582,5311720,13459,3448,三木市福井,[5311720],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3448],[13459],,,4.0,5.0,5904.0,0.4796153201019103
583,2000030,14036,4043,青森市浪岡,[2000030],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[4043],[14036],,,4.0,5.0,8113.0,0.4799558244220425
584,7120230,13048,3338,田川市中央町,[7120230],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3338],[13048],,,4.0,5.0,6861.0,0.4800996411636816
585,4410530,13854,3510,裾野市佐野,[4410530],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3510],[13854],,,4.0,5.0,8235.0,0.48033602809467874
586,7210035,13014,3314,佐賀市久保田,"[7210035, 7210041, 7210042]","[0, 0]","[0.0, 0.0, 0.0]",2001-03-22,2023-12-31,"['2001-03-22', '2010-07-01', '2020-05-29']","['2010-07-01', '2020-05-29', '2023-12-31']","[3314, 3314, 3314]","[13014, 13014, 13014]",,,5.0,6.0,7224.0,0.4804574221070772
587,2211430,14043,3807,村田町村田,[2211430],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3807],[14043],,,5.0,6.0,6879.0,0.48061194719873
588,7415420,13046,3247,熊本東区東町熊本東区佐土原,"[7415420, 7415421]",[0],[2.42],2007-03-01,2023-12-31,"['2007-03-01', '2015-03-13']","['2015-03-13', '2023-12-31']","[3247, 3248]","[13046, 13047]",,,6.0,7.0,5054.0,0.4808721427830023
589,7414831,13042,3236,宇城市小川町,"[7414831, 7414833, 7414836]","[0, 0]","[0.0, 0.0, 0.0]",1998-10-15,2023-12-31,"['1998-10-15', '2005-05-16', '2018-07-12']","['2005-05-16', '2018-07-12', '2023-12-31']","[3236, 3236, 3236]","[13042, 13042, 13042]","['1998-10-15', '2005-05-16', '2018-06-21']",,6.0,7.0,8113.0,0.4821875975645597
590,7040030,13126,3401,山口市秋穂東,[7040030],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3401],[13126],,,4.0,5.0,8452.0,0.48260363900341163
591,3215830,13919,3631,みどり市東町,[3215830],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3631],[13919],,,4.0,5.0,8235.0,0.483225081189826
592,3713734,13901,3719,魚沼市須原,"[3713734, 3713737]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2010-12-14']","['2010-12-14', '2023-12-31']","[3719, 3719]","[13901, 13901]",,,6.0,7.0,8452.0,0.4836168013110306
593,7740034,12936,2927,鹿児島十島村悪石島,"[7740034, 7740040]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-05-12']","['2011-05-12', '2023-12-31']","[2927, 2927]","[12936, 12936]",,,5.0,6.0,8113.0,0.48435047520257213
594,1520000,14247,4210,浦河町潮見,"[1520000, 1520002]",[0],[0.0],1927-01-01,2023-12-31,"['1927-01-01', '2009-10-01']","['2009-10-01', '2023-12-31']","[4210, 4210]","[14247, 14247]",,,6.0,7.0,34333.0,0.4844133068269511
595,6211631,13302,3341,久万高原町渋草,"[6211631, 6211633]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2021-07-01']","['2021-07-01', '2023-12-31']","[3341, 3341]","[13302, 13302]",,,4.0,5.0,8235.0,0.48505761745627146
596,4401860,13900,3457,中伊豆町八幡伊豆市八幡,"[4401860, 4401832]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2003-09-02']","['2003-09-02', '2023-12-31']","[3457, 3457]","[13900, 13900]",,,4.0,5.0,8235.0,0.4857230347120058
597,5203630,13535,3444,門真市中町,[5203630],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3444],[13535],,,4.0,5.0,8452.0,0.48572303471200584
598,7030021,13205,3406,岩国市玖珂町阿山,[7030021],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3406],[13205],,,4.0,5.0,5904.0,0.4862050720387998
599,6110100,13356,3423,坂出市王越町,[6110100],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3423],[13356],,,4.0,5.0,9666.0,0.4862050720388001
600,7705220,13018,3149,薩摩川内市神田町,[7705220],[],[],2007-03-01,2023-12-31,['2007-03-01'],['2023-12-31'],[3149],[13018],,,4.0,5.0,5054.0,0.4862466848485802
601,2320930,14018,4004,上小阿仁村小沢田,[2320930],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[4004],[14018],,,4.0,5.0,8452.0,0.48661010767442425
602,4431230,13756,3450,静岡森町森,"[4431230, 4431231]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2002-11-12']","['2002-11-12', '2023-12-31']","[3450, 3450]","[13756, 13756]",,,4.0,5.0,8235.0,0.486898481921695
603,6000000,13434,3404,徳島市大和町,"[6000000, 6000001]",[0],[0.0],1919-01-01,2023-12-31,"['1919-01-01', '2006-04-26']","['2006-04-26', '2023-12-31']","[3404, 3404]","[13434, 13434]",,,5.0,6.0,37255.0,0.4881477436342634
604,5400032,13557,3437,奈良市針町奈良市都祁白石町,"[5400032, 5400034]",[0],[1.85],1998-12-15,2023-12-31,"['1998-12-15', '2010-07-01']","['2010-07-01', '2023-12-31']","[3437, 3436]","[13557, 13557]",,,4.0,5.0,8052.0,0.48882395001082657
605,3113830,13953,3623,下野市田中,"[3113830, 3113833]",[0],[0.0],2000-11-30,2023-12-31,"['2000-11-30', '2013-11-04']","['2013-11-04', '2023-12-31']","[3623, 3623]","[13953, 13953]",,,5.0,6.0,7336.0,0.48935014805940935
606,2520133,13946,3739,喜多方市山都町,"[2520133, 2520137]",[0],[0.0],2001-12-12,2023-12-31,"['2001-12-12', '2017-12-06']","['2017-12-06', '2023-12-31']","[3739, 3739]","[13946, 13946]",,,4.0,5.0,6959.0,0.48982380304213047
607,2300160,13955,3958,若美町角間崎男鹿市角間崎,"[2300160, 2300131, 2300133]","[0, 0]","[0.0, 0.0, 0.0]",1997-11-10,2023-12-31,"['1997-11-10', '2003-12-01', '2017-12-01']","['2003-12-01', '2017-12-01', '2023-12-31']","[3958, 3958, 3958]","[13955, 13955, 13955]",,,4.0,5.0,8452.0,0.490448162423179
608,4511732,13647,3520,一宮市木曽川町,[4511732],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3520],[13647],,,4.0,5.0,6861.0,0.4906080296544685
609,3511250,13929,3542,国分寺市本多,[3511250],[],[],1999-07-21,2023-12-31,['1999-07-21'],['2023-12-31'],[3542],[13929],,,4.0,5.0,7834.0,0.49114426359457664
610,2420130,14017,3823,寒河江市中央,[2420130],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3823],[14017],,,4.0,5.0,8113.0,0.4911991008485941
611,7414030,13048,3239,甲佐町岩下甲佐町豊内,"[7414030, 7414031]",[0],[1.56],1998-10-15,2023-12-31,"['1998-10-15', '2005-07-07']","['2005-07-07', '2023-12-31']","[3239, 3239]","[13048, 13049]",,,5.0,6.0,8113.0,0.4913499441882448
612,2420330,14023,3829,村山市中央,[2420330],[],[],1998-12-15,2023-12-31,['1998-12-15'],['2023-12-31'],[3829],[14023],,,5.0,6.0,8052.0,0.4919250176793127
613,5912820,13303,3435,世羅町東神崎,[5912820],[],[],2006-03-01,2023-12-31,['2006-03-01'],['2023-12-31'],[3435],[13303],,,4.0,5.0,5419.0,0.49241223065396356
614,6220200,13229,3334,大洲市豊茂,[6220200],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3334],[13229],,,4.0,5.0,9666.0,0.4924122306539636
615,2503730,14034,3713,平田村永田,"[2503730, 2503731]",[0],[1.48],2001-12-12,2023-12-31,"['2001-12-12', '2015-09-15']","['2015-09-15', '2023-12-31']","[3713, 3713]","[14034, 14035]",,,5.0,6.0,6959.0,0.4924621848633927
616,3210330,13912,3619,伊勢崎市今泉町,"[3210330, 3210331]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2004-03-01']","['2004-03-01', '2023-12-31']","[3619, 3619]","[13912, 13912]",,,4.0,5.0,8235.0,0.4927853344968432
617,4511140,13656,3505,名古屋南区鳴尾,[4511140],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3505],[13656],,,4.0,5.0,7659.0,0.49308581883672514
618,3590000,14211,2706,小笠原村父島西町,[3590000],[],[],1974-01-01,2023-12-31,['1974-01-01'],['2023-12-31'],[2706],[14211],,,4.0,5.0,17166.0,0.49334585718277013
619,3400001,14051,3542,銚子市天王台銚子市小畑新町,"[3400001, 3400002]",[569],[1.85],2007-07-02,2023-12-31,"['2007-07-02', '2019-03-14']","['2017-08-22', '2023-12-31']","[3542, 3543]","[14051, 14051]",,,4.0,5.0,4362.0,0.4937989501217563
620,7760001,13059,3039,西之表市住吉,[7760001],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3039],[13059],,,4.0,5.0,9666.0,0.49408965964495977
621,4203230,13807,3632,千曲市杭瀬下,"[4203230, 4203233, 4203234]","[0, 0]","[0.0, 0.0, 0.0]",1999-07-21,2023-12-31,"['1999-07-21', '2006-06-20', '2019-08-01']","['2006-06-20', '2019-08-01', '2023-12-31']","[3632, 3632, 3632]","[13807, 13807, 13807]",,,4.0,5.0,7834.0,0.49487415726505674
622,5012130,13601,3506,野洲市西河原,[5012130],[],[],2000-03-28,2023-12-31,['2000-03-28'],['2023-12-31'],[3506],[13601],,,4.0,5.0,7583.0,0.49556557092461145
623,5703031,13243,3500,飯南町下赤名,"[5703031, 5703032, 5703034]","[0, 0]","[0.0, 0.0, 0.0]",1998-06-15,2023-12-31,"['1998-06-15', '2011-08-02', '2016-07-28']","['2011-08-02', '2016-07-28', '2023-12-31']","[3500, 3500, 3500]","[13243, 13243, 13243]","['1998-06-15', '2011-08-02', '2016-05-23']",,4.0,5.0,8235.0,0.4956834641613555
624,4000030,13613,3604,福井市大手,"[4000030, 4000036]",[252],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2018-03-22']","['2017-07-13', '2023-12-31']","[3604, 3604]","[13613, 13613]",,,4.0,5.0,7983.0,0.49588162064441155
625,7521830,13131,3258,豊後大野市清川町,"[7521830, 7521836, 7521843]","[0, 0]","[0.0, 0.0, 0.0]",2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12', '2020-02-17']","['2011-05-12', '2020-02-17', '2023-12-31']","[3258, 3258, 3258]","[13131, 13131, 13131]",,,5.0,6.0,7471.0,0.49594667242068163
626,2410330,14020,3853,山形金山町金山,[2410330],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3853],[14020],,,4.0,5.0,8113.0,0.49607353599159754
627,3201300,13850,3634,東吾妻町原町,"[3201300, 3201301]",[0],[1.49],1996-04-01,2023-12-31,"['1996-04-01', '2019-03-20']","['2019-03-20', '2023-12-31']","[3634, 3634]","[13850, 13849]",,,4.0,5.0,9040.0,0.4962501062452643
628,2205235,14104,3848,栗原市金成,"[2205235, 2205242]",[0],[0.0],2002-03-02,2023-12-31,"['2002-03-02', '2014-03-24']","['2014-03-24', '2023-12-31']","[3848, 3848]","[14104, 14104]",,,6.0,7.0,6879.0,0.4966877746604164
629,8012530,12718,2614,座間味村座間味,"[8012530, 8012510, 8012531, 8012532, 8012533]","[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2007-04-02,2023-12-31,"['2007-04-02', '2012-11-15', '2013-03-26', '2014-10-24', '2016-03-04']","['2012-11-15', '2013-03-26', '2014-10-24', '2016-03-04', '2023-12-31']","[2614, 2614, 2614, 2614, 2614]","[12718, 12718, 12718, 12718, 12718]",,,4.0,5.0,5022.0,0.4967338401979691
630,3600041,13941,3530,横浜鶴見区鶴見,[3600041],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3530],[13941],,,4.0,5.0,8452.0,0.4978238919855118
631,3300800,13940,3604,久喜市下早見,[3300800],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3604],[13940],,,5.0,6.0,9040.0,0.4982370382413783
632,4110000,13833,3540,甲府市飯田,[4110000],[],[],1919-01-01,2023-12-31,['1919-01-01'],['2023-12-31'],[3540],[13833],,,6.0,7.0,37255.0,0.4982836202726127
633,2130220,14108,3919,北上市二子町北上市相去町,"[2130220, 2130221]",[0],[7.94],2006-06-20,2023-12-31,"['2006-06-20', '2010-10-05']","['2010-10-05', '2023-12-31']","[3919, 3915]","[14108, 14106]",,,5.0,6.0,5308.0,0.49842077757583525
634,4213630,13803,3627,麻績村麻,[4213630],[],[],1999-07-21,2023-12-31,['1999-07-21'],['2023-12-31'],[3627],[13803],,,4.0,5.0,7834.0,0.49850500369560696
635,2121200,14106,3956,八幡平市大更,[2121200],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3956],[14106],,,5.0,6.0,9040.0,0.4986611669384598
636,5710260,13224,3509,仁摩町仁万大田市仁摩町仁万,"[5710260, 5710232]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2003-04-01']","['2003-04-01', '2023-12-31']","[3509, 3509]","[13224, 13224]",,,5.0,6.0,8235.0,0.4991701128658239
637,4115430,13828,3534,富士川町天神中条,[4115430],[],[],2001-05-10,2023-12-31,['2001-05-10'],['2023-12-31'],[3534],[13828],,,4.0,5.0,7175.0,0.4994164286239572
638,2500200,14013,3708,白河市郭内,[2500200],[],[],1941-01-01,2023-12-31,['1941-01-01'],['2023-12-31'],[3708],[14013],,,5.0,6.0,29219.0,0.4997630877503229
639,7130030,13027,3302,大牟田市有明町,"[7130030, 7130031]",[0],[0.0],2002-03-20,2023-12-31,"['2002-03-20', '2011-05-12']","['2011-05-12', '2023-12-31']","[3302, 3302]","[13027, 13027]",,,4.0,5.0,6861.0,0.4998929645628755
640,3710533,13842,3703,十日町市上山,"[3710533, 3710537]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2010-11-27']","['2010-11-27', '2023-12-31']","[3703, 3703]","[13842, 13842]",,,6.0,7.0,8452.0,0.4999786976517072
641,2100021,14158,3944,宮古市田老,"[2100021, 2100024]",[0],[0.0],2004-05-26,2023-12-31,"['2004-05-26', '2013-01-09']","['2013-01-09', '2023-12-31']","[3944, 3944]","[14158, 14158]",,,5.0,6.0,6063.0,0.5001634554780691
642,2220532,14112,3831,石巻市前谷地,[2220532],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3831],[14112],,,6.0,7.0,6879.0,0.5008069219369302
643,2205760,14106,3829,鹿島台町平渡大崎市鹿島台,"[2205760, 2205770, 2205761, 2205732]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2002-03-02,2023-12-31,"['2002-03-02', '2003-07-29', '2004-03-01', '2005-04-01']","['2003-07-29', '2004-03-01', '2005-04-01', '2023-12-31']","[3829, 3829, 3829, 3829]","[14106, 14106, 14106, 14106]",,"['2004-03-01', '2004-03-01', '2005-04-01', '2023-12-31']",6.0,7.0,6879.0,0.5008470380148592
644,7110830,13108,3337,豊前市吉木,[7110830],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3337],[13108],,,4.0,5.0,6861.0,0.5008513632994019
645,7410160,13039,3226,坂本村坂本八千代市坂本町,"[7410160, 7410132, 7410135, 7410136]","[0, 0, 0]","[0.0, 0.0, 1.57, 0.0, 1.57, 1.57]",1998-10-15,2023-12-31,"['1998-10-15', '2005-05-16', '2011-05-12', '2021-03-19']","['2005-05-16', '2011-05-12', '2021-03-19', '2023-12-31']","[3226, 3226, 3226, 3226]","[13039, 13039, 13039, 13040]",,,5.0,6.0,8113.0,0.5013141115602889
646,4210530,13810,3600,茅野市塚原茅野市葛井公園,"[4210530, 4210531]",[0],[3.01],2003-05-07,2023-12-31,"['2003-05-07', '2005-10-30']","['2005-10-30', '2023-12-31']","[3600, 3600]","[13810, 13808]",,,4.0,5.0,6448.0,0.5018675188414711
647,7510032,13153,3315,大分市佐賀関,"[7510032, 7510033]",[0],[1.55],2000-07-18,2023-12-31,"['2000-07-18', '2008-11-04']","['2008-11-04', '2023-12-31']","[3315, 3315]","[13153, 13152]",,,4.0,5.0,7471.0,0.5022727021168591
648,4320030,13644,3522,岐阜市柳津町,[4320030],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3522],[13644],,,4.0,5.0,7659.0,0.5022746386127107
649,7705733,13020,3127,南さつま市金峰町尾下,"[7705733, 7705737]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-05-12']","['2011-05-12', '2023-12-31']","[3127, 3127]","[13020, 13020]",,,4.0,5.0,8113.0,0.5024894804392701
650,4421800,13824,3459,静岡駿河区曲金,"[4421800, 4421801]",[0],[0.0],1940-01-01,2023-12-31,"['1940-01-01', '2010-03-31']","['2010-03-31', '2023-12-31']","[3459, 3459]","[13824, 13824]",,,5.0,6.0,29585.0,0.503154396427356
651,5311210,13519,3443,芦屋市精道町２芦屋市精道町,"[5311210, 5311230, 5311231]","[0, 0]","[2.4, 2.4, 0.0]",1995-03-30,2023-12-31,"['1995-03-30', '1998-10-15', '2014-10-16']","['1998-10-15', '2014-10-16', '2023-12-31']","[3443, 3444, 3444]","[13519, 13518, 13518]",,,4.0,5.0,9408.0,0.50412490237443
652,7030061,13158,3416,岩国市錦町広瀬,"[7030061, 7030035, 7030038]","[0, 0]","[0.0, 0.0, 0.0]",1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06', '2014-03-29']","['2011-01-06', '2014-03-29', '2023-12-31']","[3416, 3416, 3416]","[13158, 13158, 13158]",,,4.0,5.0,8113.0,0.5045994268274567
653,2205200,14100,3850,栗原市栗駒,[2205200],[],[],1996-04-12,2023-12-31,['1996-04-12'],['2023-12-31'],[3850],[14100],,,6.0,7.0,9029.0,0.5049369251425739
654,2430720,13953,3755,飯豊町上原,[2430720],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[3755],[13953],,,4.0,5.0,5308.0,0.5049685654352847
655,8000430,12758,2641,今帰仁村仲宗根,[8000430],[],[],2003-03-10,2023-12-31,['2003-03-10'],['2023-12-31'],[2641],[12758],,,4.0,5.0,6506.0,0.5056119588798462
656,4200300,13751,3630,大町市役所,[4200300],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3630],[13751],,,4.0,5.0,9040.0,0.5064097212296874
657,4310132,13722,3543,中津川市加子母,[4310132],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3543],[13722],,,4.0,5.0,7659.0,0.5064097212296875
658,6222030,13243,3314,松野町松丸,"[6222030, 6222031]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2022-01-27']","['2022-01-27', '2023-12-31']","[3314, 3314]","[13243, 13243]",,,4.0,5.0,8235.0,0.5071336252014949
659,5012435,13611,3504,東近江市市子川原町,[5012435],[],[],2000-03-28,2023-12-31,['2000-03-28'],['2023-12-31'],[3504],[13611],,,4.0,5.0,7583.0,0.5071336252014949
660,7706030,13039,3201,伊佐市菱刈前目,"[7706030, 7706031]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-05-12']","['2011-05-12', '2023-12-31']","[3201, 3201]","[13039, 13039]",,,4.0,5.0,8113.0,0.5071389562359283
661,2421030,14009,3818,山形朝日町宮宿,[2421030],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3818],[14009],,,4.0,5.0,8113.0,0.5071506675560307
662,5814632,13354,3452,岡山北区建部町,[5814632],[],[],2001-05-10,2023-12-31,['2001-05-10'],['2023-12-31'],[3452],[13354],,,4.0,5.0,7175.0,0.5073245185337752
663,1250330,14222,4406,剣淵町仲町,"[1250330, 1250331]",[0],[0.0],2002-07-29,2023-12-31,"['2002-07-29', '2011-05-12']","['2011-05-12', '2023-12-31']","[4406, 4406]","[14222, 14222]",,,4.0,5.0,6730.0,0.5077222181662037
664,4211930,13819,3616,立科町芦田,"[4211930, 4211931, 4211932]","[0, 0]","[0.0, 0.0, 0.0]",1999-07-21,2023-12-31,"['1999-07-21', '2006-06-20', '2012-07-03']","['2006-06-20', '2012-07-03', '2023-12-31']","[3616, 3616, 3616]","[13819, 13819, 13819]",,,4.0,5.0,7834.0,0.5082647457860615
665,5404330,13557,3400,下北山村寺垣内,"[5404330, 5404331]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2006-03-27']","['2006-03-27', '2023-12-31']","[3400, 3400]","[13557, 13557]",,,5.0,6.0,8452.0,0.5084027018808255
666,3210660,13903,3629,北橘村真壁渋川市北橘町,"[3210660, 3210631]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2000-11-30']","['2000-11-30', '2023-12-31']","[3629, 3629]","[13903, 13903]",,,5.0,6.0,8235.0,0.5084027018808256
667,4210732,13824,3616,佐久市甲,"[4210732, 4210734, 4210737]","[0, 0]","[0.0, 0.0, 0.0]",1999-07-21,2023-12-31,"['1999-07-21', '2006-06-20', '2021-03-05']","['2006-06-20', '2021-03-05', '2023-12-31']","[3616, 3616, 3616]","[13824, 13824, 13824]",,,4.0,5.0,7834.0,0.5094901004740806
668,4113730,13828,3536,南アルプス市小笠原,"[4113730, 4113736]",[0],[0.0],2001-05-10,2023-12-31,"['2001-05-10', '2017-12-20']","['2017-12-20', '2023-12-31']","[3536, 3536]","[13828, 13828]",,,4.0,5.0,7175.0,0.5094901004740808
669,2220500,14118,3826,石巻市泉町,[2220500],[],[],1919-01-01,2023-12-31,['1919-01-01'],['2023-12-31'],[3826],[14118],,,6.0,7.0,37255.0,0.509868456532146
670,7130000,13027,3302,大牟田市笹林,[7130000],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3302],[13027],,,4.0,5.0,9040.0,0.5099003301521962
671,5814332,13406,3440,瀬戸内市邑久町,[5814332],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3440],[13406],,,4.0,5.0,8452.0,0.5099003301521963
672,2300100,13948,3955,男鹿市男鹿中,"[2300100, 2300101]",[0],[0.0],1994-07-15,2023-12-31,"['1994-07-15', '2012-03-30']","['2012-03-30', '2023-12-31']","[3955, 3955]","[13948, 13948]",,,4.0,5.0,9666.0,0.5106262449346429
673,7705231,13026,3148,薩摩川内市入来町,"[7705231, 7705234]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2010-10-28']","['2010-10-28', '2023-12-31']","[3148, 3148]","[13026, 13026]",,,4.0,5.0,8113.0,0.5110505279136099
674,7213032,13007,3309,白石町有明,"[7213032, 7213035]",[0],[0.0],2001-03-22,2023-12-31,"['2001-03-22', '2010-07-01']","['2010-07-01', '2023-12-31']","[3309, 3309]","[13007, 13007]",,,5.0,6.0,7224.0,0.5112889476777817
675,8000630,12751,2630,恩納村恩納,"[8000630, 8000631]",[0],[0.0],2003-03-10,2023-12-31,"['2003-03-10', '2007-04-02']","['2007-04-02', '2023-12-31']","[2630, 2630]","[12751, 12751]",,,4.0,5.0,6506.0,0.5121679440340953
676,2321030,14023,4007,北秋田市米内沢,"[2321030, 2321033]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2017-11-17']","['2017-11-17', '2023-12-31']","[4007, 4007]","[14023, 14023]",,,4.0,5.0,8452.0,0.5129465253296264
677,5502530,13508,3356,和歌山日高町高家,[5502530],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3356],[13508],,,4.0,5.0,8452.0,0.5132883558312311
678,5910435,13316,3434,福山市新市町,"[5910435, 5910440]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[3434, 3434]","[13316, 13316]",,,5.0,6.0,8113.0,0.5134171190325918
679,7130730,13033,3324,小郡市小郡,[7130730],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3324],[13033],,,5.0,6.0,6861.0,0.5134171190325919
680,3713733,13859,3715,魚沼市今泉,[3713733],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3715],[13859],,,6.0,7.0,8452.0,0.5137536895263496
681,7780830,12956,2819,喜界町湾,"[7780830, 7780831]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2006-03-22']","['2006-03-22', '2023-12-31']","[2819, 2819]","[12956, 12956]",,,4.0,5.0,8113.0,0.5140930800356261
682,4210100,13815,3624,上田市大手上田市築地,"[4210100, 4210101]",[0],[4.49],1996-04-01,2023-12-31,"['1996-04-01', '2013-12-05']","['2013-12-05', '2023-12-31']","[3624, 3624]","[13815, 13812]",,,4.0,5.0,9040.0,0.5148873206402015
683,3010231,14012,3615,石岡市八郷,"[3010231, 3010232]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[3615, 3615]","[14012, 14012]",,,5.0,6.0,8113.0,0.5155148564477733
684,5814431,13406,3447,赤磐市松木,[5814431],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3447],[13406],,,4.0,5.0,8452.0,0.5157669239532785
685,3403431,14036,3551,香取市羽根川,[3403431],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3551],[14036],,,5.0,6.0,7659.0,0.5158349320048624
686,7520031,13156,3303,佐伯市上浦,"[7520031, 7520038]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3303, 3303]","[13156, 13156]",,,5.0,6.0,7471.0,0.5163137337943267
687,2100130,14134,4009,久慈市山形町,"[2100130, 2100131]",[0],[0.0],2002-03-02,2023-12-31,"['2002-03-02', '2011-05-12']","['2011-05-12', '2023-12-31']","[4009, 4009]","[14134, 14134]",,,4.0,5.0,6879.0,0.517557962124987
688,5702932,13252,3517,雲南市三刀屋町三刀屋,"[5702932, 5702935]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2009-04-01']","['2009-04-01', '2023-12-31']","[3517, 3517]","[13252, 13252]",,,5.0,6.0,8235.0,0.5180953661032187
689,1300101,14125,4426,羽幌町焼尻,[1300101],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[4426],[14125],,,4.0,5.0,9666.0,0.5182320806705359
690,2120130,14109,4011,二戸市浄法寺町,[2120130],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[4011],[14109],,,5.0,6.0,6879.0,0.5183374812420093
691,2330130,14030,3910,湯沢市佐竹町,"[2330130, 2330134]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2014-03-24']","['2014-03-24', '2023-12-31']","[3910, 3910]","[14030, 14030]",,,4.0,5.0,8452.0,0.5186466240686096
692,2030430,14120,4117,東通村砂小又砂子又沢内,"[2030430, 2030431]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2006-01-05']","['2006-01-05', '2023-12-31']","[4117, 4117]","[14120, 14120]",,,5.0,6.0,8113.0,0.5192533718304084
